original_time_s,xadc.tp,xadc.tn,sample,top_sample,acq,conv,evaluate,trial11,rp,rn,vcm,cdac_differential_v
1.352678161039e-05,0.5608162338405,1.184735500016,0.0,-0.0001266280824247,0.002289334309787,1.786187785552,0.0,1.8,1.099960460077,0.7000434617282,0.9000000099835,-0.6239192661755001
1.352678425122e-05,0.5609956719484,1.184253213865,0.0,-0.0001094535339017,0.002335677539948,1.786317459761,0.0,1.8,1.099959535556,0.7000444088535,0.9000000099845,-0.6232575419165999
1.35267869606e-05,0.5611860649343,1.183826932921,0.0,-9.341317814473e-05,0.002378315674713,1.786440335795,0.0,1.8,1.099958571362,0.7000453906743,0.9000000099852,-0.6226408679867
1.352678968139e-05,0.5613807422971,1.18346126369,0.0,-7.892678086276e-05,0.002416450809723,1.786554139603,0.0,1.8,1.099957588334,0.7000463863163,0.9000000099855,-0.6220805213928999
1.352679247037e-05,0.5615816130588,1.183143598115,0.0,-6.569120497396e-05,0.002451007139902,1.786661535601,0.0,1.8,1.099956566531,0.700047416335,0.9000000099855,-0.6215619850562
1.352679528653e-05,0.5617840983306,1.182873897673,0.0,-5.397760204222e-05,0.002481587450933,1.786761202583,0.0,1.8,1.099955521449,0.7000484654316,0.9000000099851,-0.6210897993424
1.352679817271e-05,0.5619900071179,1.182643114572,0.0,-4.365570675447e-05,0.002508802885841,1.786854944208,0.0,1.8,1.099954437711,0.7000495493739,0.9000000099843,-0.6206531074541
1.352680110021e-05,0.5621963381665,1.182448808678,0.0,-3.477526848834e-05,0.002532514228651,1.786942089002,0.0,1.8,1.099953326543,0.7000506572342,0.9000000099832,-0.6202524705115
1.352680410186e-05,0.5624046478625,1.182284209744,0.0,-2.713780013033e-05,0.002553155345398,1.787023870576,0.0,1.8,1.099952175968,0.7000518012615,0.9000000099817,-0.6198795618815001
1.352680715778e-05,0.5626129126618,1.182145895522,0.0,-2.073272044776e-05,0.002570731722764,1.787099958529,0.0,1.8,1.099950994031,0.700052973734,0.90000000998,-0.6195329828601999
1.352681029356e-05,0.5628225968685,1.182028506696,0.0,-1.541350765364e-05,0.002585590391989,1.787171302849,0.0,1.8,1.099949771299,0.7000541842996,0.9000000099779,-0.6192059098274999
1.352681349787e-05,0.5630326235056,1.18192854412,0.0,-1.112006560867e-05,0.002597855387855,1.787237795015,0.0,1.8,1.099948512603,0.7000554284468,0.9000000099755,-0.6188959206144
1.352681678916e-05,0.5632438951298,1.181841808756,0.0,-7.734360284207e-06,0.002607790212181,1.787300046356,0.0,1.8,1.099947211139,0.700056713164,0.9000000099729,-0.6185979136262001
1.352682016173e-05,0.5634559414334,1.181765013236,0.0,-5.173061595172e-06,0.002615573100903,1.787358194031,0.0,1.8,1.09994586958,0.7000580360712,0.90000000997,-0.6183090718026
1.352682363273e-05,0.5636697128393,1.181694582917,0.0,-3.335167837311e-06,0.002621435474771,1.787412705407,0.0,1.8,1.099944481534,0.7000594037164,0.9000000099669,-0.6180248700777
1.35268271988e-05,0.5638849005224,1.181627750071,0.0,-2.12796603371e-06,0.002625566955881,1.787463715157,0.0,1.8,1.099943048771,0.7000608145983,0.9000000099635,-0.6177428495485999
1.352683087597e-05,0.5641024047831,1.181561634298,0.0,-1.454387149481e-06,0.002628181473033,1.787511642707,0.0,1.8,1.099941565289,0.7000622748606,0.90000000996,-0.6174592295149
1.352683466461e-05,0.5643222076803,1.1814939172,0.0,-1.228568475242e-06,0.002629464766103,1.787556666706,0.0,1.8,1.099940031379,0.7000637844448,0.9000000099562,-0.6171717095197001
1.352683858001e-05,0.5645451650205,1.181422257737,0.0,-1.370038940169e-06,0.002629606297177,1.787599128457,0.0,1.8,1.099938441316,0.7000653492089,0.9000000099522,-0.6168770927164999
1.352684262584e-05,0.5647714784399,1.18134475107,0.0,-1.806127873434e-06,0.002628777163187,1.787639210488,0.0,1.8,1.099936794078,0.7000669703744,0.9000000099481,-0.6165732726300999
1.352684681777e-05,0.5650020272454,1.181259469475,0.0,-2.472746922444e-06,0.002627139413163,1.787677194058,0.0,1.8,1.099935083788,0.7000686539413,0.9000000099437,-0.6162574422296
1.352685116286e-05,0.5652372065243,1.181164829463,0.0,-3.312893525424e-06,0.002624842117844,1.787713249685,0.0,1.8,1.099933308093,0.7000704024393,0.9000000099392,-0.6159276229387
1.352685567794e-05,0.5654779403779,1.181059275231,0.0,-4.272223385583e-06,0.002622022504761,1.787747607803,0.0,1.8,1.099931460678,0.7000722222973,0.9000000099345,-0.6155813348531001
1.352686037395e-05,0.5657248218133,1.18094138686,0.0,-5.315517413782e-06,0.002618795043778,1.787780414277,0.0,1.8,1.099929537668,0.7000741175444,0.9000000099296,-0.6152165650467001
1.352686526995e-05,0.5659788629037,1.180809628606,0.0,-6.413924768701e-06,0.00261525585582,1.787811844359,0.0,1.8,1.099927531908,0.7000760954408,0.9000000099245,-0.6148307657022999
1.352687038155e-05,0.566240879748,1.180662689729,0.0,-7.535373177437e-06,0.002611496558334,1.787842021234,0.0,1.8,1.099925437734,0.7000781617873,0.9000000099191,-0.614421809981
1.352687573155e-05,0.5665120453415,1.180499113934,0.0,-8.655455155269e-06,0.002607591838515,1.787871080214,0.0,1.8,1.099923246592,0.7000803252443,0.9000000099136,-0.6139870685925
