 time                v(xadc.tp)          v(xadc.tn)          v(q)                v(qb)               v(ev)               v(rp)               v(rn)              
 2.456000000000e-08  8.000244142830e-01  9.999755855361e-01  6.619688320604e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.656000000000e-08  8.000244142830e-01  9.999755855361e-01  6.619688340792e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.856000000000e-08  8.000244142830e-01  9.999755855361e-01  6.619688346146e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.056000000000e-08  8.000244142830e-01  9.999755855361e-01  6.619688313671e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.256000000000e-08  8.000244142830e-01  9.999755855361e-01  6.619688306251e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.456000000000e-08  8.000244142830e-01  9.999755855361e-01  6.619688318973e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.656000000000e-08  8.000244142830e-01  9.999755855361e-01  6.619688314760e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.856000000000e-08  8.000244142830e-01  9.999755855361e-01  6.619688301396e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 4.056000000000e-08  8.000244142830e-01  9.999755855361e-01  6.619688298063e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 4.256000000000e-08  8.000244142830e-01  9.999755855361e-01  6.619688307675e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 4.456000000000e-08  8.000244142830e-01  9.999755855361e-01  6.619688327863e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 4.656000000000e-08  8.000244142831e-01  9.999755855361e-01  6.619688303445e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 4.856000000000e-08  8.000244142830e-01  9.999755855361e-01  6.619688317350e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 5.056000000000e-08  8.000244142830e-01  9.999755855361e-01  6.619688319945e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 5.256000000000e-08  8.000244142830e-01  9.999755855361e-01  6.619688328327e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 5.456000000000e-08  8.000244142830e-01  9.999755855361e-01  6.619688336652e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 5.656000000000e-08  8.000244142830e-01  9.999755855361e-01  6.619688308948e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 5.856000000000e-08  8.000244142831e-01  9.999755855361e-01  6.619688303034e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 6.056000000000e-08  8.000244142830e-01  9.999755855361e-01  6.619688311047e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 6.256000000000e-08  8.000244142830e-01  9.999755855361e-01  6.619688329979e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 6.456000000000e-08  8.000244142830e-01  9.999755855361e-01  6.619688323055e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 6.656000000000e-08  8.000244142830e-01  9.999755855361e-01  6.619688292848e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 6.856000000000e-08  8.000244142830e-01  9.999755855361e-01  6.619688302887e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 7.056000000000e-08  8.000244142830e-01  9.999755855361e-01  6.619688309094e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 7.256000000000e-08  8.000244142830e-01  9.999755855361e-01  6.619688298167e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 7.456000000000e-08  8.000244142830e-01  9.999755855361e-01  6.619688295187e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 7.656000000000e-08  8.000244142830e-01  9.999755855361e-01  6.619688306141e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 7.856000000000e-08  8.000244142831e-01  9.999755855361e-01  6.619688314903e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 8.056000000000e-08  8.000244142830e-01  9.999755855361e-01  6.619688305646e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 8.256000000000e-08  8.000244142830e-01  9.999755855361e-01  6.619688292143e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 8.456000000000e-08  8.000244142830e-01  9.999755855361e-01  6.619688305547e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 8.656000000000e-08  8.000244142830e-01  9.999755855361e-01  6.619688314793e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 8.856000000000e-08  8.000244142830e-01  9.999755855361e-01  6.619688336646e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 9.056000000000e-08  8.000244142830e-01  9.999755855361e-01  6.619688306697e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
