 time            v(vdd)          cm              v(xpga.xamp.bn) v(xpga.xamp.bp) v(xpga.xamp.start) i(vdd)         
 3.81000000e-06  1.80000000e+00  1.00381886e+00  6.32518106e-01  6.82530065e-01  4.25975071e-03 -1.80019094e-04 
 3.83000000e-06  1.80000000e+00  9.97916346e-01  6.32580105e-01  6.82410545e-01  4.25626853e-03 -1.82325046e-04 
 3.85000000e-06  1.80000000e+00  9.79994464e-01  6.32673894e-01  6.82244091e-01  4.25150654e-03 -1.83904488e-04 
 3.87000000e-06  1.80000000e+00  9.50926185e-01  6.32781344e-01  6.82063337e-01  4.24495295e-03 -1.84428424e-04 
 3.89000000e-06  1.80000000e+00  9.14137025e-01  6.32880298e-01  6.81907046e-01  4.23927332e-03 -1.83430334e-04 
 3.91000000e-06  1.80000000e+00  8.74694126e-01  6.32949457e-01  6.81808120e-01  4.23442842e-03 -1.80409989e-04 
 3.93000000e-06  1.80000000e+00  8.38366084e-01  6.32976509e-01  6.81787792e-01  4.23255335e-03 -1.74916253e-04 
 3.95000000e-06  1.80000000e+00  8.10344338e-01  6.32955684e-01  6.81850135e-01  4.23280129e-03 -1.67297516e-04 
 3.97000000e-06  1.80000000e+00  7.93431936e-01  6.32894138e-01  6.81975995e-01  4.23620437e-03 -1.58931263e-04 
 3.99000000e-06  1.80000000e+00  7.87216765e-01  6.32806552e-01  6.82129487e-01  4.24075379e-03 -1.51465306e-04 
 4.01000000e-06  1.80000000e+00  7.89122953e-01  6.32713879e-01  6.82276268e-01  4.24650284e-03 -1.45727776e-04 
 4.03000000e-06  1.80000000e+00  7.96137181e-01  6.32631310e-01  6.82395970e-01  4.25122740e-03 -1.41715045e-04 
 4.05000000e-06  1.80000000e+00  8.05850956e-01  6.32568360e-01  6.82482558e-01  4.25548687e-03 -1.39042547e-04 
 4.07000000e-06  1.80000000e+00  8.16716705e-01  6.32524928e-01  6.82539080e-01  4.25797703e-03 -1.37366497e-04 
 4.09000000e-06  1.80000000e+00  8.27919177e-01  6.32498748e-01  6.82572726e-01  4.26000072e-03 -1.36427554e-04 
 4.11000000e-06  1.80000000e+00  8.39115955e-01  6.32483954e-01  6.82590987e-01  4.26069798e-03 -1.36108580e-04 
 4.13000000e-06  1.80000000e+00  8.50206257e-01  6.32477247e-01  6.82599911e-01  4.26145995e-03 -1.36348253e-04 
 4.15000000e-06  1.80000000e+00  8.61194447e-01  6.32474347e-01  6.82603650e-01  4.26138098e-03 -1.37164004e-04 
 4.17000000e-06  1.80000000e+00  8.72129042e-01  6.32474099e-01  6.82604947e-01  4.26169926e-03 -1.38614293e-04 
 4.19000000e-06  1.80000000e+00  8.83071894e-01  6.32474199e-01  6.82605402e-01  4.26141645e-03 -1.40703230e-04 
 4.21000000e-06  1.80000000e+00  8.94079053e-01  6.32475294e-01  6.82605792e-01  4.26163957e-03 -1.43412117e-04 
 4.23000000e-06  1.80000000e+00  9.05196439e-01  6.32476680e-01  6.82606192e-01  4.26129572e-03 -1.46666208e-04 
 4.25000000e-06  1.80000000e+00  9.16462289e-01  6.32478872e-01  6.82606625e-01  4.26143653e-03 -1.50307894e-04 
 4.27000000e-06  1.80000000e+00  9.27910890e-01  6.32479664e-01  6.82607483e-01  4.26110009e-03 -1.54192632e-04 
 4.29000000e-06  1.80000000e+00  9.39571211e-01  6.32479509e-01  6.82609315e-01  4.26135758e-03 -1.58168145e-04 
 4.31000000e-06  1.80000000e+00  9.51449819e-01  6.32478254e-01  6.82611961e-01  4.26116785e-03 -1.62144264e-04 
 4.33000000e-06  1.80000000e+00  9.63501661e-01  6.32477413e-01  6.82614617e-01  4.26147578e-03 -1.66029385e-04 
 4.35000000e-06  1.80000000e+00  9.75557599e-01  6.32476857e-01  6.82615684e-01  4.26127184e-03 -1.69762541e-04 
 4.37000000e-06  1.80000000e+00  9.87015568e-01  6.32479532e-01  6.82610498e-01  4.26142309e-03 -1.73262607e-04 
 4.39000000e-06  1.80000000e+00  9.96031663e-01  6.32490984e-01  6.82585452e-01  4.26069398e-03 -1.76480378e-04 
 4.41000000e-06  1.80000000e+00  9.99014160e-01  6.32524164e-01  6.82518201e-01  4.25938212e-03 -1.79323174e-04 
 4.43000000e-06  1.80000000e+00  9.92092631e-01  6.32588643e-01  6.82395706e-01  4.25584942e-03 -1.81647952e-04 
 4.45000000e-06  1.80000000e+00  9.73490675e-01  6.32682136e-01  6.82230964e-01  4.25094542e-03 -1.83176368e-04 
 4.47000000e-06  1.80000000e+00  9.44410550e-01  6.32786302e-01  6.82057103e-01  4.24465572e-03 -1.83563546e-04 
 4.49000000e-06  1.80000000e+00  9.08419559e-01  6.32879541e-01  6.81911289e-01  4.23917688e-03 -1.82376247e-04 
 4.51000000e-06  1.80000000e+00  8.70531043e-01  6.32942136e-01  6.81824007e-01  4.23481305e-03 -1.79111357e-04 
 4.53000000e-06  1.80000000e+00  8.36332692e-01  6.32962760e-01  6.81814218e-01  4.23321846e-03 -1.73454783e-04 
 4.55000000e-06  1.80000000e+00  8.10590836e-01  6.32937438e-01  6.81882843e-01  4.23386284e-03 -1.65906918e-04 
 4.57000000e-06  1.80000000e+00  7.95606113e-01  6.32874103e-01  6.82008803e-01  4.23731357e-03 -1.57858643e-04 
 4.59000000e-06  1.80000000e+00  7.90694706e-01  6.32788122e-01  6.82157319e-01  4.24191424e-03 -1.50798714e-04 
 4.61000000e-06  1.80000000e+00  7.93316586e-01  6.32698993e-01  6.82296933e-01  4.24737594e-03 -1.45407756e-04 
 4.63000000e-06  1.80000000e+00  8.00643168e-01  6.32620917e-01  6.82409723e-01  4.25194354e-03 -1.41639300e-04 
 4.65000000e-06  1.80000000e+00  8.10444950e-01  6.32561751e-01  6.82490809e-01  4.25586748e-03 -1.39137100e-04 
 4.67000000e-06  1.80000000e+00  8.21299017e-01  6.32521389e-01  6.82543515e-01  4.25826872e-03 -1.37590545e-04 
 4.69000000e-06  1.80000000e+00  8.32459826e-01  6.32497051e-01  6.82574778e-01  4.26006819e-03 -1.36771066e-04 
 4.71000000e-06  1.80000000e+00  8.43616402e-01  6.32483559e-01  6.82591698e-01  4.26078498e-03 -1.36578793e-04 
 4.73000000e-06  1.80000000e+00  8.54679896e-01  6.32477393e-01  6.82599943e-01  4.26140558e-03 -1.36967881e-04 
 4.75000000e-06  1.80000000e+00  8.65658864e-01  6.32474958e-01  6.82603412e-01  4.26140049e-03 -1.37959480e-04 
 4.77000000e-06  1.80000000e+00  8.76602514e-01  6.32474827e-01  6.82604642e-01  4.26160797e-03 -1.39607949e-04 
 4.79000000e-06  1.80000000e+00  8.87571714e-01  6.32475297e-01  6.82605098e-01  4.26140779e-03 -1.41898853e-04 
 4.81000000e-06  1.80000000e+00  8.98621949e-01  6.32476501e-01  6.82605493e-01  4.26151976e-03 -1.44789376e-04 
 4.83000000e-06  1.80000000e+00  9.09799781e-01  6.32477703e-01  6.82606056e-01  4.26127736e-03 -1.48179970e-04 
 4.85000000e-06  1.80000000e+00  9.21143996e-01  6.32478867e-01  6.82606988e-01  4.26137089e-03 -1.51904688e-04 
 4.87000000e-06  1.80000000e+00  9.32685607e-01  6.32478906e-01  6.82608559e-01  4.26118652e-03 -1.55822720e-04 
 4.89000000e-06  1.80000000e+00  9.44438955e-01  6.32478461e-01  6.82610830e-01  4.26137166e-03 -1.59795602e-04 
 4.91000000e-06  1.80000000e+00  9.56380768e-01  6.32477516e-01  6.82613327e-01  4.26126346e-03 -1.63739653e-04 
 4.93000000e-06  1.80000000e+00  9.68400402e-01  6.32477145e-01  6.82614952e-01  4.26145448e-03 -1.67565190e-04 
 4.95000000e-06  1.80000000e+00  9.80105364e-01  6.32478291e-01  6.82612581e-01  4.26126737e-03 -1.71209782e-04 
 4.97000000e-06  1.80000000e+00  9.90213303e-01  6.32485898e-01  6.82596597e-01  4.26110573e-03 -1.74593052e-04 
 4.99000000e-06  1.80000000e+00  9.95786845e-01  6.32509542e-01  6.82547302e-01  4.25987783e-03 -1.77653060e-04 
 5.01000000e-06  1.80000000e+00  9.92904740e-01  6.32561622e-01  6.82446502e-01  4.25743857e-03 -1.80244694e-04 
 5.03000000e-06  1.80000000e+00  9.78916843e-01  6.32644138e-01  6.82297248e-01  4.25285903e-03 -1.82144797e-04 
 5.05000000e-06  1.80000000e+00  9.53973335e-01  6.32744832e-01  6.82126385e-01  4.24725714e-03 -1.83007248e-04 
 5.07000000e-06  1.80000000e+00  9.20828787e-01  6.32842048e-01  6.81970229e-01  4.24127540e-03 -1.82459020e-04 
 5.09000000e-06  1.80000000e+00  8.83972472e-01  6.32915898e-01  6.81861687e-01  4.23669866e-03 -1.80010766e-04 
 5.11000000e-06  1.80000000e+00  8.48785562e-01  6.32951466e-01  6.81823878e-01  4.23391698e-03 -1.75281476e-04 
 5.13000000e-06  1.80000000e+00  8.20369285e-01  6.32942712e-01  6.81864539e-01  4.23394790e-03 -1.68431257e-04 
 5.15000000e-06  1.80000000e+00  8.01942438e-01  6.32892669e-01  6.81970489e-01  4.23621640e-03 -1.60569216e-04 
 5.17000000e-06  1.80000000e+00  7.93840703e-01  6.32814804e-01  6.82111163e-01  4.24059832e-03 -1.53191683e-04 
 5.19000000e-06  1.80000000e+00  7.94099957e-01  6.32726799e-01  6.82253339e-01  4.24556876e-03 -1.47291449e-04 
 5.21000000e-06  1.80000000e+00  7.99958827e-01  6.32645439e-01  6.82374478e-01  4.25060921e-03 -1.43026709e-04 
 5.23000000e-06  1.80000000e+00  8.08991206e-01  6.32580174e-01  6.82465487e-01  4.25454411e-03 -1.40145049e-04 
 5.25000000e-06  1.80000000e+00  8.19516818e-01  6.32534075e-01  6.82527058e-01  4.25761257e-03 -1.38303708e-04 
 5.27000000e-06  1.80000000e+00  8.30576943e-01  6.32504627e-01  6.82564968e-01  4.25941153e-03 -1.37270775e-04 
 5.29000000e-06  1.80000000e+00  8.41728037e-01  6.32487959e-01  6.82586319e-01  4.26064660e-03 -1.36892494e-04 
 5.31000000e-06  1.80000000e+00  8.52815383e-01  6.32479432e-01  6.82597234e-01  4.26111215e-03 -1.37127082e-04 
 5.33000000e-06  1.80000000e+00  8.63819039e-01  6.32476033e-01  6.82602185e-01  4.26147690e-03 -1.37965440e-04 
 5.35000000e-06  1.80000000e+00  8.74775492e-01  6.32475121e-01  6.82604099e-01  4.26143866e-03 -1.39443371e-04 
 5.37000000e-06  1.80000000e+00  8.85742601e-01  6.32475599e-01  6.82604794e-01  4.26153403e-03 -1.41590185e-04 
 5.39000000e-06  1.80000000e+00  8.96779566e-01  6.32476454e-01  6.82605235e-01  4.26137738e-03 -1.44353190e-04 
 5.41000000e-06  1.80000000e+00  9.07936355e-01  6.32477652e-01  6.82605842e-01  4.26141739e-03 -1.47632822e-04 
 5.43000000e-06  1.80000000e+00  9.19254192e-01  6.32478445e-01  6.82606835e-01  4.26125623e-03 -1.51294391e-04 
 5.45000000e-06  1.80000000e+00  9.30764613e-01  6.32478739e-01  6.82608417e-01  4.26133459e-03 -1.55168711e-04 
 5.47000000e-06  1.80000000e+00  9.42481153e-01  6.32478254e-01  6.82610581e-01  4.26125200e-03 -1.59135577e-04 
 5.49000000e-06  1.80000000e+00  9.54380548e-01  6.32477638e-01  6.82612935e-01  4.26138957e-03 -1.63081059e-04 
 5.51000000e-06  1.80000000e+00  9.66351291e-01  6.32477197e-01  6.82614400e-01  4.26132367e-03 -1.66933026e-04 
 5.53000000e-06  1.80000000e+00  9.77998915e-01  6.32478664e-01  6.82611861e-01  4.26137479e-03 -1.70603472e-04 
 5.55000000e-06  1.80000000e+00  9.88057880e-01  6.32486136e-01  6.82595857e-01  4.26096615e-03 -1.74034816e-04 
 5.57000000e-06  1.80000000e+00  9.93663388e-01  6.32509706e-01  6.82547297e-01  4.25998527e-03 -1.77134721e-04 
 5.59000000e-06  1.80000000e+00  9.90989211e-01  6.32560659e-01  6.82448440e-01  4.25735460e-03 -1.79778225e-04 
 5.61000000e-06  1.80000000e+00  9.77420250e-01  6.32641796e-01  6.82302027e-01  4.25309157e-03 -1.81712113e-04 
 5.63000000e-06  1.80000000e+00  9.53062417e-01  6.32740590e-01  6.82134005e-01  4.24736319e-03 -1.82613737e-04 
 5.65000000e-06  1.80000000e+00  9.20594178e-01  6.32836607e-01  6.81980005e-01  4.24169262e-03 -1.82088341e-04 
 5.67000000e-06  1.80000000e+00  8.84423269e-01  6.32909509e-01  6.81872528e-01  4.23694813e-03 -1.79688056e-04 
 5.69000000e-06  1.80000000e+00  8.49836725e-01  6.32945189e-01  6.81834446e-01  4.23439750e-03 -1.75030323e-04 
 5.71000000e-06  1.80000000e+00  8.21841215e-01  6.32936960e-01  6.81873393e-01  4.23418376e-03 -1.68308784e-04 
 5.73000000e-06  1.80000000e+00  8.03610104e-01  6.32888403e-01  6.81976617e-01  4.23659446e-03 -1.60575493e-04 
 5.75000000e-06  1.80000000e+00  7.95518758e-01  6.32812001e-01  6.82114429e-01  4.24067526e-03 -1.53306797e-04 
 5.77000000e-06  1.80000000e+00  7.95691057e-01  6.32725648e-01  6.82254391e-01  4.24576030e-03 -1.47454172e-04 
 5.79000000e-06  1.80000000e+00  8.01442227e-01  6.32645202e-01  6.82374206e-01  4.25052895e-03 -1.43215856e-04 
 5.81000000e-06  1.80000000e+00  8.10385954e-01  6.32580658e-01  6.82464654e-01  4.25462401e-03 -1.40333445e-04 
 5.83000000e-06  1.80000000e+00  8.20852616e-01  6.32534609e-01  6.82526135e-01  4.25748024e-03 -1.38502511e-04 
 5.85000000e-06  1.80000000e+00  8.31878713e-01  6.32505292e-01  6.82564183e-01  4.25947196e-03 -1.37472097e-04 
 5.87000000e-06  1.80000000e+00  8.43012396e-01  6.32488392e-01  6.82585721e-01  4.26052117e-03 -1.37117346e-04 
 5.89000000e-06  1.80000000e+00  8.54092797e-01  6.32479908e-01  6.82596816e-01  4.26118030e-03 -1.37372410e-04 
 5.91000000e-06  1.80000000e+00  8.65096289e-01  6.32476296e-01  6.82601903e-01  4.26136499e-03 -1.38243708e-04 
 5.93000000e-06  1.80000000e+00  8.76058568e-01  6.32475481e-01  6.82603930e-01  4.26151167e-03 -1.39780838e-04 
 5.95000000e-06  1.80000000e+00  8.87036650e-01  6.32475807e-01  6.82604703e-01  4.26142878e-03 -1.41966589e-04 
 5.97000000e-06  1.80000000e+00  8.98088177e-01  6.32476760e-01  6.82605207e-01  4.26145027e-03 -1.44764537e-04 
 5.99000000e-06  1.80000000e+00  9.09263902e-01  6.32477718e-01  6.82605898e-01  4.26132121e-03 -1.48081298e-04 
 6.01000000e-06  1.80000000e+00  9.20604905e-01  6.32478461e-01  6.82607025e-01  4.26134153e-03 -1.51754230e-04 
 6.03000000e-06  1.80000000e+00  9.32139858e-01  6.32478509e-01  6.82608724e-01  4.26125981e-03 -1.55641120e-04 
 6.05000000e-06  1.80000000e+00  9.43876050e-01  6.32478133e-01  6.82610915e-01  4.26134558e-03 -1.59598435e-04 
 6.07000000e-06  1.80000000e+00  9.55776481e-01  6.32477495e-01  6.82613095e-01  4.26131527e-03 -1.63539105e-04 
 6.09000000e-06  1.80000000e+00  9.67689836e-01  6.32477471e-01  6.82613937e-01  4.26139700e-03 -1.67365162e-04 
 6.11000000e-06  1.80000000e+00  9.79090659e-01  6.32479762e-01  6.82609362e-01  4.26124758e-03 -1.71013816e-04 
 6.13000000e-06  1.80000000e+00  9.88406135e-01  6.32489990e-01  6.82587848e-01  4.26087314e-03 -1.74400053e-04 
 6.15000000e-06  1.80000000e+00  9.92471859e-01  6.32518656e-01  6.82529407e-01  4.25947104e-03 -1.77445805e-04 
 6.17000000e-06  1.80000000e+00  9.87598418e-01  6.32576224e-01  6.82419875e-01  4.25661241e-03 -1.79975416e-04 
 6.19000000e-06  1.80000000e+00  9.71739807e-01  6.32661789e-01  6.82267566e-01  4.25188628e-03 -1.81735180e-04 
 6.21000000e-06  1.80000000e+00  9.45612544e-01  6.32760793e-01  6.82101464e-01  4.24623300e-03 -1.82359348e-04 
 6.23000000e-06  1.80000000e+00  9.12323343e-01  6.32852144e-01  6.81956960e-01  4.24062688e-03 -1.81469246e-04 
 6.25000000e-06  1.80000000e+00  8.76502785e-01  6.32917090e-01  6.81864509e-01  4.23645640e-03 -1.78598306e-04 
 6.27000000e-06  1.80000000e+00  8.43428056e-01  6.32942857e-01  6.81843830e-01  4.23432280e-03 -1.73483335e-04 
 6.29000000e-06  1.80000000e+00  8.17760109e-01  6.32925292e-01  6.81898164e-01  4.23481397e-03 -1.66488948e-04 
 6.31000000e-06  1.80000000e+00  8.02043730e-01  6.32869804e-01  6.82010432e-01  4.23753360e-03 -1.58834388e-04 
 6.33000000e-06  1.80000000e+00  7.96069236e-01  6.32790681e-01  6.82149485e-01  4.24197299e-03 -1.51896480e-04 
 6.35000000e-06  1.80000000e+00  7.97703566e-01  6.32705360e-01  6.82284868e-01  4.24690944e-03 -1.46460137e-04 
 6.37000000e-06  1.80000000e+00  8.04306978e-01  6.32628723e-01  6.82397501e-01  4.25161777e-03 -1.42570092e-04 
 6.39000000e-06  1.80000000e+00  8.13665213e-01  6.32568689e-01  6.82480657e-01  4.25531804e-03 -1.39965572e-04 
 6.41000000e-06  1.80000000e+00  8.24286929e-01  6.32526960e-01  6.82536118e-01  4.25804453e-03 -1.38335614e-04 
 6.43000000e-06  1.80000000e+00  8.35343124e-01  6.32500813e-01  6.82569852e-01  4.25970532e-03 -1.37482603e-04 
 6.45000000e-06  1.80000000e+00  8.46461542e-01  6.32486202e-01  6.82588632e-01  4.26073642e-03 -1.37279457e-04 
 6.47000000e-06  1.80000000e+00  8.57519777e-01  6.32478974e-01  6.82598125e-01  4.26118509e-03 -1.37702598e-04 
 6.49000000e-06  1.80000000e+00  8.68510979e-01  6.32476184e-01  6.82602391e-01  4.26144071e-03 -1.38750986e-04 
 6.51000000e-06  1.80000000e+00  8.79476262e-01  6.32475641e-01  6.82604069e-01  4.26144368e-03 -1.40456723e-04 
 6.53000000e-06  1.80000000e+00  8.90473738e-01  6.32476197e-01  6.82604769e-01  4.26146781e-03 -1.42827142e-04 
 6.55000000e-06  1.80000000e+00  9.01560928e-01  6.32477088e-01  6.82605344e-01  4.26137067e-03 -1.45786780e-04 
 6.57000000e-06  1.80000000e+00  9.12785714e-01  6.32478005e-01  6.82606190e-01  4.26136087e-03 -1.49212594e-04 
 6.59000000e-06  1.80000000e+00  9.24185605e-01  6.32478446e-01  6.82607521e-01  4.26128070e-03 -1.52962223e-04 
 6.61000000e-06  1.80000000e+00  9.35782814e-01  6.32478383e-01  6.82609406e-01  4.26132303e-03 -1.56872859e-04 
 6.63000000e-06  1.80000000e+00  9.47571359e-01  6.32477868e-01  6.82611623e-01  4.26130420e-03 -1.60834935e-04 
 6.65000000e-06  1.80000000e+00  9.59483169e-01  6.32477455e-01  6.82613451e-01  4.26137764e-03 -1.64741639e-04 
 6.67000000e-06  1.80000000e+00  9.71269453e-01  6.32477996e-01  6.82612861e-01  4.26132398e-03 -1.68522611e-04 
 6.69000000e-06  1.80000000e+00  9.82100657e-01  6.32482532e-01  6.82603562e-01  4.26118500e-03 -1.72090263e-04 
 6.71000000e-06  1.80000000e+00  9.89809815e-01  6.32498398e-01  6.82570330e-01  4.26043551e-03 -1.75380943e-04 
 6.73000000e-06  1.80000000e+00  9.90839076e-01  6.32537248e-01  6.82493304e-01  4.25860250e-03 -1.78267161e-04 
 6.75000000e-06  1.80000000e+00  9.81940442e-01  6.32605972e-01  6.82365972e-01  4.25496493e-03 -1.80557381e-04 
 6.77000000e-06  1.80000000e+00  9.62097378e-01  6.32698321e-01  6.82205574e-01  4.24985534e-03 -1.81935487e-04 
 6.79000000e-06  1.80000000e+00  9.33009573e-01  6.32796070e-01  6.82044920e-01  4.24405960e-03 -1.82035211e-04 
 6.81000000e-06  1.80000000e+00  8.98453398e-01  6.32878635e-01  6.81918331e-01  4.23897795e-03 -1.80438344e-04 
 6.83000000e-06  1.80000000e+00  8.63384232e-01  6.32929165e-01  6.81852447e-01  4.23548607e-03 -1.76734818e-04 
 6.85000000e-06  1.80000000e+00  8.32968874e-01  6.32938232e-01  6.81861205e-01  4.23441058e-03 -1.70839487e-04 
 6.87000000e-06  1.80000000e+00  8.11169648e-01  6.32905161e-01  6.81940075e-01  4.23574415e-03 -1.63481189e-04 
 6.89000000e-06  1.80000000e+00  7.99450970e-01  6.32839207e-01  6.82065414e-01  4.23925702e-03 -1.56016395e-04 
 6.91000000e-06  1.80000000e+00  7.96726961e-01  6.32756338e-01  6.82204948e-01  4.24391659e-03 -1.49656891e-04 
 6.93000000e-06  1.80000000e+00  8.00551342e-01  6.32673606e-01  6.82332180e-01  4.24887306e-03 -1.44856274e-04 
 6.95000000e-06  1.80000000e+00  8.08406011e-01  6.32603227e-01  6.82433141e-01  4.25315711e-03 -1.41514835e-04 
 6.97000000e-06  1.80000000e+00  8.18359314e-01  6.32550617e-01  6.82504844e-01  4.25651703e-03 -1.39320417e-04 
 6.99000000e-06  1.80000000e+00  8.29197404e-01  6.32515413e-01  6.82551051e-01  4.25875308e-03 -1.38020135e-04 
 7.01000000e-06  1.80000000e+00  8.40292906e-01  6.32494269e-01  6.82578274e-01  4.26018725e-03 -1.37432349e-04 
 7.03000000e-06  1.80000000e+00  8.51388724e-01  6.32482897e-01  6.82592939e-01  4.26092022e-03 -1.37489359e-04 
 7.05000000e-06  1.80000000e+00  8.62416927e-01  6.32477686e-01  6.82600076e-01  4.26132281e-03 -1.38165248e-04 
 7.07000000e-06  1.80000000e+00  8.73393481e-01  6.32475912e-01  6.82603144e-01  4.26142388e-03 -1.39485138e-04 
 7.09000000e-06  1.80000000e+00  8.84368756e-01  6.32475912e-01  6.82604349e-01  4.26147360e-03 -1.41482861e-04 
 7.11000000e-06  1.80000000e+00  8.95401781e-01  6.32476613e-01  6.82604970e-01  4.26140368e-03 -1.44110168e-04 
 7.13000000e-06  1.80000000e+00  9.06545975e-01  6.32477542e-01  6.82605656e-01  4.26138329e-03 -1.47280657e-04 
 7.15000000e-06  1.80000000e+00  9.17845454e-01  6.32478229e-01  6.82606721e-01  4.26130421e-03 -1.50865318e-04 
 7.17000000e-06  1.80000000e+00  9.29331616e-01  6.32478447e-01  6.82608318e-01  4.26131645e-03 -1.54694504e-04 
 7.19000000e-06  1.80000000e+00  9.41015033e-01  6.32478143e-01  6.82610386e-01  4.26129634e-03 -1.58641089e-04 
 7.21000000e-06  1.80000000e+00  9.52865419e-01  6.32477654e-01  6.82612503e-01  4.26135633e-03 -1.62584127e-04 
 7.23000000e-06  1.80000000e+00  9.64749527e-01  6.32477550e-01  6.82613482e-01  4.26134231e-03 -1.66445998e-04 
 7.25000000e-06  1.80000000e+00  9.76206284e-01  6.32479560e-01  6.82609739e-01  4.26129976e-03 -1.70135725e-04 
 7.27000000e-06  1.80000000e+00  9.85837494e-01  6.32488469e-01  6.82590985e-01  4.26088879e-03 -1.73591204e-04 
 7.29000000e-06  1.80000000e+00  9.90702800e-01  6.32514294e-01  6.82538266e-01  4.25972092e-03 -1.76709705e-04 
 7.31000000e-06  1.80000000e+00  9.87140442e-01  6.32567578e-01  6.82436097e-01  4.25700860e-03 -1.79347102e-04 
 7.33000000e-06  1.80000000e+00  9.72860325e-01  6.32649299e-01  6.82289708e-01  4.25261559e-03 -1.81232338e-04 
 7.35000000e-06  1.80000000e+00  9.48237825e-01  6.32746357e-01  6.82125733e-01  4.24701902e-03 -1.82031593e-04 
 7.37000000e-06  1.80000000e+00  9.16091418e-01  6.32838492e-01  6.81978939e-01  4.24149016e-03 -1.81350859e-04 
 7.39000000e-06  1.80000000e+00  8.80852671e-01  6.32906459e-01  6.81880332e-01  4.23708368e-03 -1.78763441e-04 
 7.41000000e-06  1.80000000e+00  8.47700041e-01  6.32936983e-01  6.81850870e-01  4.23477688e-03 -1.73958538e-04 
 7.43000000e-06  1.80000000e+00  8.21363891e-01  6.32924705e-01  6.81895875e-01  4.23487785e-03 -1.67234747e-04 
 7.45000000e-06  1.80000000e+00  8.04651403e-01  6.32874010e-01  6.82000849e-01  4.23738739e-03 -1.59683794e-04 
 7.47000000e-06  1.80000000e+00  7.97678533e-01  6.32797941e-01  6.82136265e-01  4.24153886e-03 -1.52699874e-04 
 7.49000000e-06  1.80000000e+00  7.98526001e-01  6.32713725e-01  6.82271482e-01  4.24646458e-03 -1.47120765e-04 
 7.51000000e-06  1.80000000e+00  8.04610757e-01  6.32636398e-01  6.82386134e-01  4.25111290e-03 -1.43092067e-04 
 7.53000000e-06  1.80000000e+00  8.13678093e-01  6.32574826e-01  6.82472157e-01  4.25497487e-03 -1.40360578e-04 
 7.55000000e-06  1.80000000e+00  8.24163115e-01  6.32531249e-01  6.82530385e-01  4.25773114e-03 -1.38644863e-04 
 7.57000000e-06  1.80000000e+00  8.35168247e-01  6.32503587e-01  6.82566309e-01  4.25956348e-03 -1.37715964e-04 
 7.59000000e-06  1.80000000e+00  8.46275037e-01  6.32487790e-01  6.82586603e-01  4.26059291e-03 -1.37464766e-04 
