 time            d4              h4              c4              p4             
 3.22468850e-05  3.53060835e-01  3.52960025e-01  8.99029173e-01  1.24189567e-03 
 3.22518850e-05  3.53060765e-01  3.52961825e-01  8.99029149e-01  1.24189893e-03 
 3.22568850e-05  3.53060700e-01  3.52963591e-01  8.99029132e-01  1.24189554e-03 
 3.22618850e-05  3.53060633e-01  3.52965324e-01  8.99029116e-01  1.24189880e-03 
 3.22668850e-05  3.53060571e-01  3.52967024e-01  8.99029106e-01  1.24189540e-03 
 3.22718850e-05  3.53060507e-01  3.52968692e-01  8.99029097e-01  1.24189865e-03 
 3.22768850e-05  3.53060447e-01  3.52970329e-01  8.99029095e-01  1.24189524e-03 
 3.22818850e-05  3.53060385e-01  3.52971935e-01  8.99029093e-01  1.24189849e-03 
 3.22868850e-05  3.53060327e-01  3.52973511e-01  8.99029096e-01  1.24189508e-03 
 3.22918850e-05  3.53060267e-01  3.52975058e-01  8.99029100e-01  1.24189832e-03 
 3.22968850e-05  3.53060212e-01  3.52976575e-01  8.99029107e-01  1.24189491e-03 
 3.23018850e-05  3.53060154e-01  3.52978063e-01  8.99029115e-01  1.24189816e-03 
 3.23068850e-05  3.53060101e-01  3.52979523e-01  8.99029125e-01  1.24189475e-03 
 3.23118850e-05  3.53060045e-01  3.52980956e-01  8.99029134e-01  1.24189800e-03 
 3.23168850e-05  3.53059994e-01  3.52982362e-01  8.99029146e-01  1.24189460e-03 
 3.23218850e-05  3.53059940e-01  3.52983741e-01  8.99029155e-01  1.24189785e-03 
 3.23268850e-05  3.53059890e-01  3.52985095e-01  8.99029166e-01  1.24189446e-03 
 3.23318850e-05  3.53059838e-01  3.52986422e-01  8.99029174e-01  1.24189772e-03 
 3.23368850e-05  3.53059790e-01  3.52987725e-01  8.99029183e-01  1.24189433e-03 
 3.23418850e-05  3.53059740e-01  3.52989003e-01  8.99029189e-01  1.24189761e-03 
 3.23468850e-05  3.53059694e-01  3.52990257e-01  8.99029194e-01  1.24189422e-03 
 3.23518850e-05  3.53059645e-01  3.52991488e-01  8.99029197e-01  1.24189751e-03 
 3.23568850e-05  3.53059601e-01  3.52992696e-01  8.99029199e-01  1.24189413e-03 
 3.23618850e-05  3.53059554e-01  3.52993880e-01  8.99029197e-01  1.24189743e-03 
 3.23668850e-05  3.53059511e-01  3.52995043e-01  8.99029195e-01  1.24189406e-03 
 3.23718850e-05  3.53059465e-01  3.52996184e-01  8.99029189e-01  1.24189736e-03 
 3.23768850e-05  3.53059424e-01  3.52997304e-01  8.99029183e-01  1.24189400e-03 
 3.23818850e-05  3.53059380e-01  3.52998402e-01  8.99029174e-01  1.24189731e-03 
 3.23868850e-05  3.53059341e-01  3.52999480e-01  8.99029164e-01  1.24189395e-03 
 3.23918850e-05  3.53059298e-01  3.53000538e-01  8.99029152e-01  1.24189726e-03 
 3.23968850e-05  3.53059260e-01  3.53001577e-01  8.99029139e-01  1.24189391e-03 
 3.24018850e-05  3.53059220e-01  3.53002596e-01  8.99029124e-01  1.24189723e-03 
 3.24068850e-05  3.53059183e-01  3.53003596e-01  8.99029110e-01  1.24189387e-03 
 3.24118850e-05  3.53059144e-01  3.53004577e-01  8.99029093e-01  1.24189720e-03 
 3.24168850e-05  3.53059109e-01  3.53005540e-01  8.99029077e-01  1.24189384e-03 
 3.24218850e-05  3.53059071e-01  3.53006485e-01  8.99029060e-01  1.24189717e-03 
 3.24268850e-05  3.53059038e-01  3.53007413e-01  8.99029044e-01  1.24189381e-03 
 3.24318850e-05  3.53059002e-01  3.53008324e-01  8.99029027e-01  1.24189713e-03 
 3.24368850e-05  3.53058970e-01  3.53009217e-01  8.99029012e-01  1.24189377e-03 
 3.24418850e-05  3.53058935e-01  3.53010094e-01  8.99028997e-01  1.24189710e-03 
 3.24468850e-05  3.53058904e-01  3.53010954e-01  8.99028983e-01  1.24189373e-03 
 3.24518850e-05  3.53058871e-01  3.53011799e-01  8.99028969e-01  1.24189705e-03 
 3.24568850e-05  3.53058842e-01  3.53012628e-01  8.99028958e-01  1.24189369e-03 
 3.24618850e-05  3.53058810e-01  3.53013441e-01  8.99028947e-01  1.24189701e-03 
 3.24668850e-05  3.53058782e-01  3.53014239e-01  8.99028938e-01  1.24189363e-03 
 3.24718850e-05  3.53058751e-01  3.53015023e-01  8.99028929e-01  1.24189695e-03 
 3.24768850e-05  3.53058724e-01  3.53015791e-01  8.99028923e-01  1.24189358e-03 
 3.24818850e-05  3.53058694e-01  3.53016546e-01  8.99028916e-01  1.24189689e-03 
 3.24864425e-05  3.53058671e-01  3.53017221e-01  8.99028913e-01  1.24189352e-03 
 3.24910000e-05  3.53058644e-01  3.53017885e-01  8.99028909e-01  1.24189683e-03 
 3.24911000e-05  3.53113007e-01  3.53035980e-01  8.99033036e-01  1.22044978e-03 
 3.24913000e-05  3.53239994e-01  3.53053880e-01  8.99030060e-01  1.19897050e-03 
 3.24915819e-05  3.53364889e-01  3.53055851e-01  8.99000872e-01  1.20494356e-03 
 3.24917910e-05  3.53380366e-01  3.53056038e-01  8.98971167e-01  1.18966127e-03 
 3.24920000e-05  3.53370387e-01  3.53056106e-01  8.98940393e-01  1.19446635e-03 
 3.24920418e-05  3.53366568e-01  3.53056107e-01  8.98935565e-01  1.24167930e-03 
 3.24921254e-05  3.53358423e-01  3.53056107e-01  8.98928074e-01  1.24221742e-03 
 3.24922927e-05  3.53340198e-01  3.53056106e-01  8.98922562e-01  1.24165156e-03 
 3.24926271e-05  3.53302616e-01  3.53056105e-01  8.98928920e-01  1.24218026e-03 
 3.24932960e-05  3.53239137e-01  3.53056102e-01  8.98955093e-01  1.24162913e-03 
 3.24946339e-05  3.53162023e-01  3.53056096e-01  8.98990522e-01  1.24216857e-03 
 3.24973095e-05  3.53101928e-01  3.53056084e-01  8.99014623e-01  1.24162353e-03 
 3.25023095e-05  3.53068014e-01  3.53056062e-01  8.99024272e-01  1.24216529e-03 
 3.25073095e-05  3.53051412e-01  3.53056041e-01  8.99028660e-01  1.24162207e-03 
 3.25123095e-05  3.53044293e-01  3.53056019e-01  8.99031377e-01  1.24216303e-03 
 3.25173095e-05  3.53042347e-01  3.53055997e-01  8.99033101e-01  1.24161936e-03 
 3.25223095e-05  3.53042764e-01  3.53055975e-01  8.99034742e-01  1.24215984e-03 
 3.25273095e-05  3.53044339e-01  3.53055953e-01  8.99035950e-01  1.24161674e-03 
 3.25323095e-05  3.53046203e-01  3.53055932e-01  8.99037102e-01  1.24215751e-03 
 3.25373095e-05  3.53048088e-01  3.53055910e-01  8.99037893e-01  1.24161535e-03 
 3.25423095e-05  3.53049749e-01  3.53055888e-01  8.99038550e-01  1.24215658e-03 
 3.25473095e-05  3.53051194e-01  3.53055866e-01  8.99038872e-01  1.24161537e-03 
 3.25523095e-05  3.53052367e-01  3.53055844e-01  8.99039020e-01  1.24215702e-03 
 3.25573095e-05  3.53053336e-01  3.53055823e-01  8.99038866e-01  1.24161668e-03 
 3.25623095e-05  3.53054094e-01  3.53055801e-01  8.99038534e-01  1.24215864e-03 
 3.25673095e-05  3.53054709e-01  3.53055779e-01  8.99037950e-01  1.24161899e-03 
 3.25723095e-05  3.53055181e-01  3.53055757e-01  8.99037209e-01  1.24216109e-03 
 3.25773095e-05  3.53055563e-01  3.53055735e-01  8.99036275e-01  1.24162198e-03 
 3.25823095e-05  3.53055854e-01  3.53055714e-01  8.99035227e-01  1.24216404e-03 
 3.25873095e-05  3.53056091e-01  3.53055692e-01  8.99034053e-01  1.24162526e-03 
 3.25923095e-05  3.53056272e-01  3.53055670e-01  8.99032819e-01  1.24216711e-03 
 3.25973095e-05  3.53056422e-01  3.53055648e-01  8.99031530e-01  1.24162849e-03 
 3.26023095e-05  3.53056538e-01  3.53055626e-01  8.99030238e-01  1.24216996e-03 
 3.26073095e-05  3.53056636e-01  3.53055605e-01  8.99028958e-01  1.24163134e-03 
 3.26123095e-05  3.53056712e-01  3.53055583e-01  8.99027732e-01  1.24217229e-03 
 3.26173095e-05  3.53056779e-01  3.53055561e-01  8.99026576e-01  1.24163355e-03 
 3.26223095e-05  3.53056831e-01  3.53055539e-01  8.99025522e-01  1.24217388e-03 
 3.26273095e-05  3.53056878e-01  3.53055517e-01  8.99024585e-01  1.24163496e-03 
 3.26323095e-05  3.53056916e-01  3.53055496e-01  8.99023787e-01  1.24217462e-03 
 3.26373095e-05  3.53056950e-01  3.53055474e-01  8.99023136e-01  1.24163547e-03 
 3.26423095e-05  3.53056977e-01  3.53055452e-01  8.99022645e-01  1.24217446e-03 
 3.26473095e-05  3.53057002e-01  3.53055430e-01  8.99022318e-01  1.24163511e-03 
