polarity,physical_row,physical_col,core_row,core_col,net,electrical,instance,local_x_um,local_y_um
P,60,49,59,48,B11,1,XP_r60_c49_B11,294.000,272.400
P,60,50,59,49,B11,1,XP_r60_c50_B11,300.000,272.400
P,60,51,59,50,B11,1,XP_r60_c51_B11,306.000,272.400
P,60,52,59,51,B11,1,XP_r60_c52_B11,312.000,272.400
P,60,53,59,52,B11,1,XP_r60_c53_B11,318.000,272.400
P,60,54,59,53,B11,1,XP_r60_c54_B11,324.000,272.400
P,60,55,59,54,B11,1,XP_r60_c55_B11,330.000,272.400
P,60,56,59,55,B11,1,XP_r60_c56_B11,336.000,272.400
P,60,57,59,56,B11,1,XP_r60_c57_B11,342.000,272.400
P,60,58,59,57,B11,1,XP_r60_c58_B11,348.000,272.400
P,60,59,59,58,B11,1,XP_r60_c59_B11,354.000,272.400
P,60,60,59,59,B11,1,XP_r60_c60_B11,360.000,272.400
P,60,61,59,60,B11,1,XP_r60_c61_B11,366.000,272.400
P,60,62,59,61,B11,1,XP_r60_c62_B11,372.000,272.400
P,60,63,59,62,B11,1,XP_r60_c63_B11,378.000,272.400
P,60,64,59,63,B11,1,XP_r60_c64_B11,384.000,272.400
P,60,65,,,EDGE,0,XP_r60_c65_EDGE,390.000,272.400
P,61,0,,,EDGE,0,XP_r61_c00_EDGE,0.000,276.940
P,61,1,60,0,B8,1,XP_r61_c01_B8,6.000,276.940
P,61,2,60,1,B11,1,XP_r61_c02_B11,12.000,276.940
P,61,3,60,2,B11,1,XP_r61_c03_B11,18.000,276.940
P,61,4,60,3,B11,1,XP_r61_c04_B11,24.000,276.940
P,61,5,60,4,B11,1,XP_r61_c05_B11,30.000,276.940
P,61,6,60,5,B11,1,XP_r61_c06_B11,36.000,276.940
P,61,7,60,6,B11,1,XP_r61_c07_B11,42.000,276.940
P,61,8,60,7,B11,1,XP_r61_c08_B11,48.000,276.940
P,61,9,60,8,B11,1,XP_r61_c09_B11,54.000,276.940
P,61,10,60,9,B11,1,XP_r61_c10_B11,60.000,276.940
P,61,11,60,10,B11,1,XP_r61_c11_B11,66.000,276.940
P,61,12,60,11,B11,1,XP_r61_c12_B11,72.000,276.940
P,61,13,60,12,B11,1,XP_r61_c13_B11,78.000,276.940
P,61,14,60,13,B11,1,XP_r61_c14_B11,84.000,276.940
P,61,15,60,14,B11,1,XP_r61_c15_B11,90.000,276.940
P,61,16,60,15,B11,1,XP_r61_c16_B11,96.000,276.940
P,61,17,60,16,B11,1,XP_r61_c17_B11,102.000,276.940
P,61,18,60,17,B11,1,XP_r61_c18_B11,108.000,276.940
P,61,19,60,18,B11,1,XP_r61_c19_B11,114.000,276.940
P,61,20,60,19,B11,1,XP_r61_c20_B11,120.000,276.940
P,61,21,60,20,B11,1,XP_r61_c21_B11,126.000,276.940
P,61,22,60,21,B11,1,XP_r61_c22_B11,132.000,276.940
P,61,23,60,22,B11,1,XP_r61_c23_B11,138.000,276.940
P,61,24,60,23,B11,1,XP_r61_c24_B11,144.000,276.940
P,61,25,60,24,B11,1,XP_r61_c25_B11,150.000,276.940
P,61,26,60,25,B11,1,XP_r61_c26_B11,156.000,276.940
P,61,27,60,26,B11,1,XP_r61_c27_B11,162.000,276.940
P,61,28,60,27,B11,1,XP_r61_c28_B11,168.000,276.940
P,61,29,60,28,B11,1,XP_r61_c29_B11,174.000,276.940
P,61,30,60,29,B11,1,XP_r61_c30_B11,180.000,276.940
P,61,31,60,30,B11,1,XP_r61_c31_B11,186.000,276.940
P,61,32,60,31,B11,1,XP_r61_c32_B11,192.000,276.940
P,61,33,60,32,B11,1,XP_r61_c33_B11,198.000,276.940
P,61,34,60,33,B11,1,XP_r61_c34_B11,204.000,276.940
P,61,35,60,34,B11,1,XP_r61_c35_B11,210.000,276.940
P,61,36,60,35,B11,1,XP_r61_c36_B11,216.000,276.940
P,61,37,60,36,B11,1,XP_r61_c37_B11,222.000,276.940
P,61,38,60,37,B11,1,XP_r61_c38_B11,228.000,276.940
P,61,39,60,38,B11,1,XP_r61_c39_B11,234.000,276.940
P,61,40,60,39,B11,1,XP_r61_c40_B11,240.000,276.940
P,61,41,60,40,B11,1,XP_r61_c41_B11,246.000,276.940
P,61,42,60,41,B11,1,XP_r61_c42_B11,252.000,276.940
P,61,43,60,42,B11,1,XP_r61_c43_B11,258.000,276.940
P,61,44,60,43,B11,1,XP_r61_c44_B11,264.000,276.940
P,61,45,60,44,B11,1,XP_r61_c45_B11,270.000,276.940
P,61,46,60,45,B11,1,XP_r61_c46_B11,276.000,276.940
P,61,47,60,46,B11,1,XP_r61_c47_B11,282.000,276.940
P,61,48,60,47,B11,1,XP_r61_c48_B11,288.000,276.940
P,61,49,60,48,B11,1,XP_r61_c49_B11,294.000,276.940
P,61,50,60,49,B11,1,XP_r61_c50_B11,300.000,276.940
P,61,51,60,50,B11,1,XP_r61_c51_B11,306.000,276.940
P,61,52,60,51,B11,1,XP_r61_c52_B11,312.000,276.940
P,61,53,60,52,B11,1,XP_r61_c53_B11,318.000,276.940
P,61,54,60,53,B11,1,XP_r61_c54_B11,324.000,276.940
P,61,55,60,54,B11,1,XP_r61_c55_B11,330.000,276.940
P,61,56,60,55,B11,1,XP_r61_c56_B11,336.000,276.940
P,61,57,60,56,B11,1,XP_r61_c57_B11,342.000,276.940
P,61,58,60,57,B11,1,XP_r61_c58_B11,348.000,276.940
P,61,59,60,58,B11,1,XP_r61_c59_B11,354.000,276.940
P,61,60,60,59,B11,1,XP_r61_c60_B11,360.000,276.940
P,61,61,60,60,B11,1,XP_r61_c61_B11,366.000,276.940
P,61,62,60,61,B11,1,XP_r61_c62_B11,372.000,276.940
P,61,63,60,62,B11,1,XP_r61_c63_B11,378.000,276.940
P,61,64,60,63,B11,1,XP_r61_c64_B11,384.000,276.940
P,61,65,,,EDGE,0,XP_r61_c65_EDGE,390.000,276.940
P,62,0,,,EDGE,0,XP_r62_c00_EDGE,0.000,281.480
P,62,1,61,0,B8,1,XP_r62_c01_B8,6.000,281.480
P,62,2,61,1,B11,1,XP_r62_c02_B11,12.000,281.480
P,62,3,61,2,B11,1,XP_r62_c03_B11,18.000,281.480
P,62,4,61,3,B11,1,XP_r62_c04_B11,24.000,281.480
P,62,5,61,4,B11,1,XP_r62_c05_B11,30.000,281.480
P,62,6,61,5,B11,1,XP_r62_c06_B11,36.000,281.480
P,62,7,61,6,B11,1,XP_r62_c07_B11,42.000,281.480
P,62,8,61,7,B11,1,XP_r62_c08_B11,48.000,281.480
P,62,9,61,8,B11,1,XP_r62_c09_B11,54.000,281.480
P,62,10,61,9,B11,1,XP_r62_c10_B11,60.000,281.480
P,62,11,61,10,B11,1,XP_r62_c11_B11,66.000,281.480
P,62,12,61,11,B11,1,XP_r62_c12_B11,72.000,281.480
P,62,13,61,12,B11,1,XP_r62_c13_B11,78.000,281.480
P,62,14,61,13,B11,1,XP_r62_c14_B11,84.000,281.480
P,62,15,61,14,B11,1,XP_r62_c15_B11,90.000,281.480
P,62,16,61,15,B11,1,XP_r62_c16_B11,96.000,281.480
P,62,17,61,16,B11,1,XP_r62_c17_B11,102.000,281.480
P,62,18,61,17,B11,1,XP_r62_c18_B11,108.000,281.480
P,62,19,61,18,B11,1,XP_r62_c19_B11,114.000,281.480
P,62,20,61,19,B11,1,XP_r62_c20_B11,120.000,281.480
P,62,21,61,20,B11,1,XP_r62_c21_B11,126.000,281.480
P,62,22,61,21,B11,1,XP_r62_c22_B11,132.000,281.480
P,62,23,61,22,B11,1,XP_r62_c23_B11,138.000,281.480
P,62,24,61,23,B11,1,XP_r62_c24_B11,144.000,281.480
P,62,25,61,24,B11,1,XP_r62_c25_B11,150.000,281.480
P,62,26,61,25,B11,1,XP_r62_c26_B11,156.000,281.480
P,62,27,61,26,B11,1,XP_r62_c27_B11,162.000,281.480
P,62,28,61,27,B11,1,XP_r62_c28_B11,168.000,281.480
P,62,29,61,28,B11,1,XP_r62_c29_B11,174.000,281.480
P,62,30,61,29,B11,1,XP_r62_c30_B11,180.000,281.480
P,62,31,61,30,B11,1,XP_r62_c31_B11,186.000,281.480
P,62,32,61,31,B11,1,XP_r62_c32_B11,192.000,281.480
P,62,33,61,32,B11,1,XP_r62_c33_B11,198.000,281.480
P,62,34,61,33,B11,1,XP_r62_c34_B11,204.000,281.480
P,62,35,61,34,B11,1,XP_r62_c35_B11,210.000,281.480
P,62,36,61,35,B11,1,XP_r62_c36_B11,216.000,281.480
P,62,37,61,36,B11,1,XP_r62_c37_B11,222.000,281.480
P,62,38,61,37,B11,1,XP_r62_c38_B11,228.000,281.480
P,62,39,61,38,B11,1,XP_r62_c39_B11,234.000,281.480
P,62,40,61,39,B11,1,XP_r62_c40_B11,240.000,281.480
P,62,41,61,40,B11,1,XP_r62_c41_B11,246.000,281.480
P,62,42,61,41,B11,1,XP_r62_c42_B11,252.000,281.480
P,62,43,61,42,B11,1,XP_r62_c43_B11,258.000,281.480
P,62,44,61,43,B11,1,XP_r62_c44_B11,264.000,281.480
P,62,45,61,44,B11,1,XP_r62_c45_B11,270.000,281.480
P,62,46,61,45,B11,1,XP_r62_c46_B11,276.000,281.480
P,62,47,61,46,B11,1,XP_r62_c47_B11,282.000,281.480
P,62,48,61,47,B11,1,XP_r62_c48_B11,288.000,281.480
P,62,49,61,48,B11,1,XP_r62_c49_B11,294.000,281.480
P,62,50,61,49,B11,1,XP_r62_c50_B11,300.000,281.480
P,62,51,61,50,B11,1,XP_r62_c51_B11,306.000,281.480
P,62,52,61,51,B11,1,XP_r62_c52_B11,312.000,281.480
P,62,53,61,52,B11,1,XP_r62_c53_B11,318.000,281.480
P,62,54,61,53,B11,1,XP_r62_c54_B11,324.000,281.480
P,62,55,61,54,B11,1,XP_r62_c55_B11,330.000,281.480
P,62,56,61,55,B11,1,XP_r62_c56_B11,336.000,281.480
P,62,57,61,56,B11,1,XP_r62_c57_B11,342.000,281.480
P,62,58,61,57,B11,1,XP_r62_c58_B11,348.000,281.480
P,62,59,61,58,B11,1,XP_r62_c59_B11,354.000,281.480
P,62,60,61,59,B11,1,XP_r62_c60_B11,360.000,281.480
P,62,61,61,60,B11,1,XP_r62_c61_B11,366.000,281.480
P,62,62,61,61,B11,1,XP_r62_c62_B11,372.000,281.480
P,62,63,61,62,B11,1,XP_r62_c63_B11,378.000,281.480
P,62,64,61,63,B11,1,XP_r62_c64_B11,384.000,281.480
P,62,65,,,EDGE,0,XP_r62_c65_EDGE,390.000,281.480
P,63,0,,,EDGE,0,XP_r63_c00_EDGE,0.000,286.020
P,63,1,62,0,B7,1,XP_r63_c01_B7,6.000,286.020
P,63,2,62,1,B11,1,XP_r63_c02_B11,12.000,286.020
P,63,3,62,2,B11,1,XP_r63_c03_B11,18.000,286.020
P,63,4,62,3,B11,1,XP_r63_c04_B11,24.000,286.020
P,63,5,62,4,B11,1,XP_r63_c05_B11,30.000,286.020
P,63,6,62,5,B11,1,XP_r63_c06_B11,36.000,286.020
P,63,7,62,6,B11,1,XP_r63_c07_B11,42.000,286.020
P,63,8,62,7,B11,1,XP_r63_c08_B11,48.000,286.020
P,63,9,62,8,B11,1,XP_r63_c09_B11,54.000,286.020
P,63,10,62,9,B11,1,XP_r63_c10_B11,60.000,286.020
P,63,11,62,10,B11,1,XP_r63_c11_B11,66.000,286.020
P,63,12,62,11,B11,1,XP_r63_c12_B11,72.000,286.020
P,63,13,62,12,B11,1,XP_r63_c13_B11,78.000,286.020
P,63,14,62,13,B11,1,XP_r63_c14_B11,84.000,286.020
P,63,15,62,14,B11,1,XP_r63_c15_B11,90.000,286.020
P,63,16,62,15,B11,1,XP_r63_c16_B11,96.000,286.020
P,63,17,62,16,B11,1,XP_r63_c17_B11,102.000,286.020
P,63,18,62,17,B11,1,XP_r63_c18_B11,108.000,286.020
P,63,19,62,18,B11,1,XP_r63_c19_B11,114.000,286.020
P,63,20,62,19,B11,1,XP_r63_c20_B11,120.000,286.020
P,63,21,62,20,B11,1,XP_r63_c21_B11,126.000,286.020
P,63,22,62,21,B11,1,XP_r63_c22_B11,132.000,286.020
P,63,23,62,22,B11,1,XP_r63_c23_B11,138.000,286.020
P,63,24,62,23,B11,1,XP_r63_c24_B11,144.000,286.020
P,63,25,62,24,B11,1,XP_r63_c25_B11,150.000,286.020
P,63,26,62,25,B11,1,XP_r63_c26_B11,156.000,286.020
P,63,27,62,26,B11,1,XP_r63_c27_B11,162.000,286.020
P,63,28,62,27,B11,1,XP_r63_c28_B11,168.000,286.020
P,63,29,62,28,B11,1,XP_r63_c29_B11,174.000,286.020
P,63,30,62,29,B11,1,XP_r63_c30_B11,180.000,286.020
P,63,31,62,30,B11,1,XP_r63_c31_B11,186.000,286.020
P,63,32,62,31,B11,1,XP_r63_c32_B11,192.000,286.020
P,63,33,62,32,B11,1,XP_r63_c33_B11,198.000,286.020
P,63,34,62,33,B11,1,XP_r63_c34_B11,204.000,286.020
P,63,35,62,34,B11,1,XP_r63_c35_B11,210.000,286.020
P,63,36,62,35,B11,1,XP_r63_c36_B11,216.000,286.020
P,63,37,62,36,B11,1,XP_r63_c37_B11,222.000,286.020
P,63,38,62,37,B11,1,XP_r63_c38_B11,228.000,286.020
P,63,39,62,38,B11,1,XP_r63_c39_B11,234.000,286.020
P,63,40,62,39,B11,1,XP_r63_c40_B11,240.000,286.020
P,63,41,62,40,B11,1,XP_r63_c41_B11,246.000,286.020
P,63,42,62,41,B11,1,XP_r63_c42_B11,252.000,286.020
P,63,43,62,42,B11,1,XP_r63_c43_B11,258.000,286.020
P,63,44,62,43,B11,1,XP_r63_c44_B11,264.000,286.020
P,63,45,62,44,B11,1,XP_r63_c45_B11,270.000,286.020
P,63,46,62,45,B11,1,XP_r63_c46_B11,276.000,286.020
P,63,47,62,46,B11,1,XP_r63_c47_B11,282.000,286.020
P,63,48,62,47,B11,1,XP_r63_c48_B11,288.000,286.020
P,63,49,62,48,B11,1,XP_r63_c49_B11,294.000,286.020
P,63,50,62,49,B11,1,XP_r63_c50_B11,300.000,286.020
P,63,51,62,50,B11,1,XP_r63_c51_B11,306.000,286.020
P,63,52,62,51,B11,1,XP_r63_c52_B11,312.000,286.020
P,63,53,62,52,B11,1,XP_r63_c53_B11,318.000,286.020
P,63,54,62,53,B11,1,XP_r63_c54_B11,324.000,286.020
P,63,55,62,54,B11,1,XP_r63_c55_B11,330.000,286.020
P,63,56,62,55,B11,1,XP_r63_c56_B11,336.000,286.020
P,63,57,62,56,B11,1,XP_r63_c57_B11,342.000,286.020
P,63,58,62,57,B11,1,XP_r63_c58_B11,348.000,286.020
P,63,59,62,58,B11,1,XP_r63_c59_B11,354.000,286.020
P,63,60,62,59,B11,1,XP_r63_c60_B11,360.000,286.020
P,63,61,62,60,B11,1,XP_r63_c61_B11,366.000,286.020
P,63,62,62,61,B11,1,XP_r63_c62_B11,372.000,286.020
P,63,63,62,62,B11,1,XP_r63_c63_B11,378.000,286.020
P,63,64,62,63,B11,1,XP_r63_c64_B11,384.000,286.020
P,63,65,,,EDGE,0,XP_r63_c65_EDGE,390.000,286.020
P,64,0,,,EDGE,0,XP_r64_c00_EDGE,0.000,290.560
P,64,1,63,0,B6,1,XP_r64_c01_B6,6.000,290.560
P,64,2,63,1,B11,1,XP_r64_c02_B11,12.000,290.560
P,64,3,63,2,B11,1,XP_r64_c03_B11,18.000,290.560
P,64,4,63,3,B11,1,XP_r64_c04_B11,24.000,290.560
P,64,5,63,4,B11,1,XP_r64_c05_B11,30.000,290.560
P,64,6,63,5,B11,1,XP_r64_c06_B11,36.000,290.560
P,64,7,63,6,B11,1,XP_r64_c07_B11,42.000,290.560
P,64,8,63,7,B11,1,XP_r64_c08_B11,48.000,290.560
P,64,9,63,8,B11,1,XP_r64_c09_B11,54.000,290.560
P,64,10,63,9,B11,1,XP_r64_c10_B11,60.000,290.560
P,64,11,63,10,B11,1,XP_r64_c11_B11,66.000,290.560
P,64,12,63,11,B11,1,XP_r64_c12_B11,72.000,290.560
P,64,13,63,12,B11,1,XP_r64_c13_B11,78.000,290.560
P,64,14,63,13,B11,1,XP_r64_c14_B11,84.000,290.560
P,64,15,63,14,B11,1,XP_r64_c15_B11,90.000,290.560
P,64,16,63,15,B11,1,XP_r64_c16_B11,96.000,290.560
P,64,17,63,16,B11,1,XP_r64_c17_B11,102.000,290.560
P,64,18,63,17,B11,1,XP_r64_c18_B11,108.000,290.560
P,64,19,63,18,B11,1,XP_r64_c19_B11,114.000,290.560
P,64,20,63,19,B11,1,XP_r64_c20_B11,120.000,290.560
P,64,21,63,20,B11,1,XP_r64_c21_B11,126.000,290.560
P,64,22,63,21,B11,1,XP_r64_c22_B11,132.000,290.560
P,64,23,63,22,B11,1,XP_r64_c23_B11,138.000,290.560
P,64,24,63,23,B11,1,XP_r64_c24_B11,144.000,290.560
P,64,25,63,24,B11,1,XP_r64_c25_B11,150.000,290.560
P,64,26,63,25,B11,1,XP_r64_c26_B11,156.000,290.560
P,64,27,63,26,B11,1,XP_r64_c27_B11,162.000,290.560
P,64,28,63,27,B11,1,XP_r64_c28_B11,168.000,290.560
P,64,29,63,28,B11,1,XP_r64_c29_B11,174.000,290.560
P,64,30,63,29,B11,1,XP_r64_c30_B11,180.000,290.560
P,64,31,63,30,B11,1,XP_r64_c31_B11,186.000,290.560
P,64,32,63,31,B11,1,XP_r64_c32_B11,192.000,290.560
P,64,33,63,32,B11,1,XP_r64_c33_B11,198.000,290.560
P,64,34,63,33,B11,1,XP_r64_c34_B11,204.000,290.560
P,64,35,63,34,B11,1,XP_r64_c35_B11,210.000,290.560
P,64,36,63,35,B11,1,XP_r64_c36_B11,216.000,290.560
P,64,37,63,36,B11,1,XP_r64_c37_B11,222.000,290.560
P,64,38,63,37,B11,1,XP_r64_c38_B11,228.000,290.560
P,64,39,63,38,B11,1,XP_r64_c39_B11,234.000,290.560
P,64,40,63,39,B11,1,XP_r64_c40_B11,240.000,290.560
P,64,41,63,40,B11,1,XP_r64_c41_B11,246.000,290.560
P,64,42,63,41,B11,1,XP_r64_c42_B11,252.000,290.560
P,64,43,63,42,B11,1,XP_r64_c43_B11,258.000,290.560
P,64,44,63,43,B11,1,XP_r64_c44_B11,264.000,290.560
P,64,45,63,44,B11,1,XP_r64_c45_B11,270.000,290.560
P,64,46,63,45,B11,1,XP_r64_c46_B11,276.000,290.560
P,64,47,63,46,B11,1,XP_r64_c47_B11,282.000,290.560
P,64,48,63,47,B11,1,XP_r64_c48_B11,288.000,290.560
P,64,49,63,48,B11,1,XP_r64_c49_B11,294.000,290.560
P,64,50,63,49,B11,1,XP_r64_c50_B11,300.000,290.560
P,64,51,63,50,B11,1,XP_r64_c51_B11,306.000,290.560
P,64,52,63,51,B11,1,XP_r64_c52_B11,312.000,290.560
P,64,53,63,52,B11,1,XP_r64_c53_B11,318.000,290.560
P,64,54,63,53,B11,1,XP_r64_c54_B11,324.000,290.560
P,64,55,63,54,B11,1,XP_r64_c55_B11,330.000,290.560
P,64,56,63,55,B11,1,XP_r64_c56_B11,336.000,290.560
P,64,57,63,56,B11,1,XP_r64_c57_B11,342.000,290.560
P,64,58,63,57,B11,1,XP_r64_c58_B11,348.000,290.560
P,64,59,63,58,B11,1,XP_r64_c59_B11,354.000,290.560
P,64,60,63,59,B11,1,XP_r64_c60_B11,360.000,290.560
P,64,61,63,60,B11,1,XP_r64_c61_B11,366.000,290.560
P,64,62,63,61,B11,1,XP_r64_c62_B11,372.000,290.560
P,64,63,63,62,B11,1,XP_r64_c63_B11,378.000,290.560
P,64,64,63,63,B11,1,XP_r64_c64_B11,384.000,290.560
P,64,65,,,EDGE,0,XP_r64_c65_EDGE,390.000,290.560
P,65,0,,,EDGE,0,XP_r65_c00_EDGE,0.000,295.100
P,65,1,,,EDGE,0,XP_r65_c01_EDGE,6.000,295.100
P,65,2,,,EDGE,0,XP_r65_c02_EDGE,12.000,295.100
P,65,3,,,EDGE,0,XP_r65_c03_EDGE,18.000,295.100
P,65,4,,,EDGE,0,XP_r65_c04_EDGE,24.000,295.100
P,65,5,,,EDGE,0,XP_r65_c05_EDGE,30.000,295.100
P,65,6,,,EDGE,0,XP_r65_c06_EDGE,36.000,295.100
P,65,7,,,EDGE,0,XP_r65_c07_EDGE,42.000,295.100
P,65,8,,,EDGE,0,XP_r65_c08_EDGE,48.000,295.100
P,65,9,,,EDGE,0,XP_r65_c09_EDGE,54.000,295.100
P,65,10,,,EDGE,0,XP_r65_c10_EDGE,60.000,295.100
P,65,11,,,EDGE,0,XP_r65_c11_EDGE,66.000,295.100
P,65,12,,,EDGE,0,XP_r65_c12_EDGE,72.000,295.100
P,65,13,,,EDGE,0,XP_r65_c13_EDGE,78.000,295.100
P,65,14,,,EDGE,0,XP_r65_c14_EDGE,84.000,295.100
P,65,15,,,EDGE,0,XP_r65_c15_EDGE,90.000,295.100
P,65,16,,,EDGE,0,XP_r65_c16_EDGE,96.000,295.100
P,65,17,,,EDGE,0,XP_r65_c17_EDGE,102.000,295.100
P,65,18,,,EDGE,0,XP_r65_c18_EDGE,108.000,295.100
P,65,19,,,EDGE,0,XP_r65_c19_EDGE,114.000,295.100
P,65,20,,,EDGE,0,XP_r65_c20_EDGE,120.000,295.100
P,65,21,,,EDGE,0,XP_r65_c21_EDGE,126.000,295.100
P,65,22,,,EDGE,0,XP_r65_c22_EDGE,132.000,295.100
P,65,23,,,EDGE,0,XP_r65_c23_EDGE,138.000,295.100
P,65,24,,,EDGE,0,XP_r65_c24_EDGE,144.000,295.100
P,65,25,,,EDGE,0,XP_r65_c25_EDGE,150.000,295.100
P,65,26,,,EDGE,0,XP_r65_c26_EDGE,156.000,295.100
P,65,27,,,EDGE,0,XP_r65_c27_EDGE,162.000,295.100
P,65,28,,,EDGE,0,XP_r65_c28_EDGE,168.000,295.100
P,65,29,,,EDGE,0,XP_r65_c29_EDGE,174.000,295.100
P,65,30,,,EDGE,0,XP_r65_c30_EDGE,180.000,295.100
P,65,31,,,EDGE,0,XP_r65_c31_EDGE,186.000,295.100
P,65,32,,,EDGE,0,XP_r65_c32_EDGE,192.000,295.100
P,65,33,,,EDGE,0,XP_r65_c33_EDGE,198.000,295.100
P,65,34,,,EDGE,0,XP_r65_c34_EDGE,204.000,295.100
P,65,35,,,EDGE,0,XP_r65_c35_EDGE,210.000,295.100
P,65,36,,,EDGE,0,XP_r65_c36_EDGE,216.000,295.100
P,65,37,,,EDGE,0,XP_r65_c37_EDGE,222.000,295.100
P,65,38,,,EDGE,0,XP_r65_c38_EDGE,228.000,295.100
P,65,39,,,EDGE,0,XP_r65_c39_EDGE,234.000,295.100
P,65,40,,,EDGE,0,XP_r65_c40_EDGE,240.000,295.100
P,65,41,,,EDGE,0,XP_r65_c41_EDGE,246.000,295.100
P,65,42,,,EDGE,0,XP_r65_c42_EDGE,252.000,295.100
P,65,43,,,EDGE,0,XP_r65_c43_EDGE,258.000,295.100
P,65,44,,,EDGE,0,XP_r65_c44_EDGE,264.000,295.100
P,65,45,,,EDGE,0,XP_r65_c45_EDGE,270.000,295.100
P,65,46,,,EDGE,0,XP_r65_c46_EDGE,276.000,295.100
P,65,47,,,EDGE,0,XP_r65_c47_EDGE,282.000,295.100
P,65,48,,,EDGE,0,XP_r65_c48_EDGE,288.000,295.100
P,65,49,,,EDGE,0,XP_r65_c49_EDGE,294.000,295.100
P,65,50,,,EDGE,0,XP_r65_c50_EDGE,300.000,295.100
P,65,51,,,EDGE,0,XP_r65_c51_EDGE,306.000,295.100
P,65,52,,,EDGE,0,XP_r65_c52_EDGE,312.000,295.100
P,65,53,,,EDGE,0,XP_r65_c53_EDGE,318.000,295.100
P,65,54,,,EDGE,0,XP_r65_c54_EDGE,324.000,295.100
P,65,55,,,EDGE,0,XP_r65_c55_EDGE,330.000,295.100
P,65,56,,,EDGE,0,XP_r65_c56_EDGE,336.000,295.100
P,65,57,,,EDGE,0,XP_r65_c57_EDGE,342.000,295.100
P,65,58,,,EDGE,0,XP_r65_c58_EDGE,348.000,295.100
P,65,59,,,EDGE,0,XP_r65_c59_EDGE,354.000,295.100
P,65,60,,,EDGE,0,XP_r65_c60_EDGE,360.000,295.100
P,65,61,,,EDGE,0,XP_r65_c61_EDGE,366.000,295.100
P,65,62,,,EDGE,0,XP_r65_c62_EDGE,372.000,295.100
P,65,63,,,EDGE,0,XP_r65_c63_EDGE,378.000,295.100
P,65,64,,,EDGE,0,XP_r65_c64_EDGE,384.000,295.100
P,65,65,,,EDGE,0,XP_r65_c65_EDGE,390.000,295.100
N,0,0,,,EDGE,0,XN_r00_c00_EDGE,0.000,0.000
N,0,1,,,EDGE,0,XN_r00_c01_EDGE,6.000,0.000
N,0,2,,,EDGE,0,XN_r00_c02_EDGE,12.000,0.000
N,0,3,,,EDGE,0,XN_r00_c03_EDGE,18.000,0.000
N,0,4,,,EDGE,0,XN_r00_c04_EDGE,24.000,0.000
N,0,5,,,EDGE,0,XN_r00_c05_EDGE,30.000,0.000
N,0,6,,,EDGE,0,XN_r00_c06_EDGE,36.000,0.000
N,0,7,,,EDGE,0,XN_r00_c07_EDGE,42.000,0.000
N,0,8,,,EDGE,0,XN_r00_c08_EDGE,48.000,0.000
N,0,9,,,EDGE,0,XN_r00_c09_EDGE,54.000,0.000
N,0,10,,,EDGE,0,XN_r00_c10_EDGE,60.000,0.000
N,0,11,,,EDGE,0,XN_r00_c11_EDGE,66.000,0.000
N,0,12,,,EDGE,0,XN_r00_c12_EDGE,72.000,0.000
N,0,13,,,EDGE,0,XN_r00_c13_EDGE,78.000,0.000
N,0,14,,,EDGE,0,XN_r00_c14_EDGE,84.000,0.000
N,0,15,,,EDGE,0,XN_r00_c15_EDGE,90.000,0.000
N,0,16,,,EDGE,0,XN_r00_c16_EDGE,96.000,0.000
N,0,17,,,EDGE,0,XN_r00_c17_EDGE,102.000,0.000
N,0,18,,,EDGE,0,XN_r00_c18_EDGE,108.000,0.000
N,0,19,,,EDGE,0,XN_r00_c19_EDGE,114.000,0.000
N,0,20,,,EDGE,0,XN_r00_c20_EDGE,120.000,0.000
N,0,21,,,EDGE,0,XN_r00_c21_EDGE,126.000,0.000
N,0,22,,,EDGE,0,XN_r00_c22_EDGE,132.000,0.000
N,0,23,,,EDGE,0,XN_r00_c23_EDGE,138.000,0.000
N,0,24,,,EDGE,0,XN_r00_c24_EDGE,144.000,0.000
N,0,25,,,EDGE,0,XN_r00_c25_EDGE,150.000,0.000
N,0,26,,,EDGE,0,XN_r00_c26_EDGE,156.000,0.000
N,0,27,,,EDGE,0,XN_r00_c27_EDGE,162.000,0.000
N,0,28,,,EDGE,0,XN_r00_c28_EDGE,168.000,0.000
N,0,29,,,EDGE,0,XN_r00_c29_EDGE,174.000,0.000
N,0,30,,,EDGE,0,XN_r00_c30_EDGE,180.000,0.000
N,0,31,,,EDGE,0,XN_r00_c31_EDGE,186.000,0.000
N,0,32,,,EDGE,0,XN_r00_c32_EDGE,192.000,0.000
N,0,33,,,EDGE,0,XN_r00_c33_EDGE,198.000,0.000
N,0,34,,,EDGE,0,XN_r00_c34_EDGE,204.000,0.000
N,0,35,,,EDGE,0,XN_r00_c35_EDGE,210.000,0.000
N,0,36,,,EDGE,0,XN_r00_c36_EDGE,216.000,0.000
N,0,37,,,EDGE,0,XN_r00_c37_EDGE,222.000,0.000
N,0,38,,,EDGE,0,XN_r00_c38_EDGE,228.000,0.000
N,0,39,,,EDGE,0,XN_r00_c39_EDGE,234.000,0.000
N,0,40,,,EDGE,0,XN_r00_c40_EDGE,240.000,0.000
N,0,41,,,EDGE,0,XN_r00_c41_EDGE,246.000,0.000
N,0,42,,,EDGE,0,XN_r00_c42_EDGE,252.000,0.000
N,0,43,,,EDGE,0,XN_r00_c43_EDGE,258.000,0.000
