 time            od              hd              cm              v(acq)          v(sp)           v(sn)           i(vdd)         
 6.36400000e-07 -3.39315218e-01  7.30987247e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 6.41400000e-07 -3.39315218e-01  7.30987184e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 6.46400000e-07 -3.39315218e-01  7.30987121e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 6.51400000e-07 -3.39315218e-01  7.30987059e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 6.56400000e-07 -3.39315218e-01  7.30986998e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 6.61400000e-07 -3.39315218e-01  7.30986935e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 6.66400000e-07 -3.39315218e-01  7.30986872e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 6.71400000e-07 -3.39315218e-01  7.30986810e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 6.76400000e-07 -3.39315218e-01  7.30986749e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 6.81400000e-07 -3.39315218e-01  7.30986686e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 6.86400000e-07 -3.39315218e-01  7.30986621e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 6.91400000e-07 -3.39315218e-01  7.30986559e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 6.96400000e-07 -3.39315218e-01  7.30986498e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 7.01400000e-07 -3.39315218e-01  7.30986437e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 7.06400000e-07 -3.39315218e-01  7.30986375e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 7.11400000e-07 -3.39315218e-01  7.30986311e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 7.16400000e-07 -3.39315218e-01  7.30986248e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
