 v-sweep         v(vx)           v(nmir)         v(tail)         m1_id           m2_id           m5_id          
-4.20000000e-03  1.07622266e+00  7.91077746e-01  2.15739799e-01  1.93400715e-05  1.87454003e-05  3.80854711e-05 
-4.10000000e-03  1.06933163e+00  7.91103389e-01  2.15715490e-01  1.93321800e-05  1.87529747e-05  3.80851540e-05 
-4.00000000e-03  1.06244109e+00  7.91128938e-01  2.15691118e-01  1.93243203e-05  1.87605164e-05  3.80848361e-05 
-3.90000000e-03  1.05555147e+00  7.91154392e-01  2.15666683e-01  1.93164922e-05  1.87680257e-05  3.80845172e-05 
-3.80000000e-03  1.04866316e+00  7.91179753e-01  2.15642185e-01  1.93086957e-05  1.87755024e-05  3.80841975e-05 
-3.70000000e-03  1.04177659e+00  7.91205021e-01  2.15617625e-01  1.93009307e-05  1.87829469e-05  3.80838769e-05 
-3.60000000e-03  1.03489215e+00  7.91230195e-01  2.15593003e-01  1.92931971e-05  1.87903590e-05  3.80835554e-05 
-3.50000000e-03  1.02801027e+00  7.91255276e-01  2.15568318e-01  1.92854948e-05  1.87977388e-05  3.80832330e-05 
-3.40000000e-03  1.02113134e+00  7.91280263e-01  2.15543571e-01  1.92778238e-05  1.88050865e-05  3.80829097e-05 
-3.30000000e-03  1.01425580e+00  7.91305158e-01  2.15518762e-01  1.92701841e-05  1.88124021e-05  3.80825856e-05 
-3.20000000e-03  1.00738404e+00  7.91329959e-01  2.15493891e-01  1.92625756e-05  1.88196856e-05  3.80822606e-05 
-3.10000000e-03  1.00051648e+00  7.91354667e-01  2.15468957e-01  1.92549982e-05  1.88269371e-05  3.80819347e-05 
-3.00000000e-03  9.93653543e-01  7.91379282e-01  2.15443961e-01  1.92474520e-05  1.88341565e-05  3.80816079e-05 
-2.90000000e-03  9.86795641e-01  7.91403804e-01  2.15418903e-01  1.92399369e-05  1.88413440e-05  3.80812802e-05 
-2.80000000e-03  9.79943194e-01  7.91428232e-01  2.15393783e-01  1.92324529e-05  1.88484994e-05  3.80809516e-05 
-2.70000000e-03  9.73096623e-01  7.91452568e-01  2.15368601e-01  1.92250000e-05  1.88556229e-05  3.80806222e-05 
-2.60000000e-03  9.66256350e-01  7.91476810e-01  2.15343356e-01  1.92175781e-05  1.88627144e-05  3.80802919e-05 
-2.50000000e-03  9.59422800e-01  7.91500958e-01  2.15318049e-01  1.92101874e-05  1.88697739e-05  3.80799607e-05 
-2.40000000e-03  9.52596401e-01  7.91525013e-01  2.15292679e-01  1.92028278e-05  1.88768014e-05  3.80796286e-05 
-2.30000000e-03  9.45777581e-01  7.91548975e-01  2.15267247e-01  1.91954993e-05  1.88837969e-05  3.80792956e-05 
-2.20000000e-03  9.38966773e-01  7.91572842e-01  2.15241752e-01  1.91882020e-05  1.88907604e-05  3.80789617e-05 
-2.10000000e-03  9.32164411e-01  7.91596615e-01  2.15216194e-01  1.91809358e-05  1.88976917e-05  3.80786269e-05 
-2.00000000e-03  9.25370933e-01  7.91620293e-01  2.15190573e-01  1.91737009e-05  1.89045909e-05  3.80782912e-05 
-1.90000000e-03  9.18586779e-01  7.91643877e-01  2.15164889e-01  1.91664973e-05  1.89114580e-05  3.80779546e-05 
-1.80000000e-03  9.11812395e-01  7.91667366e-01  2.15139141e-01  1.91593250e-05  1.89182927e-05  3.80776171e-05 
-1.70000000e-03  9.05048227e-01  7.91690760e-01  2.15113330e-01  1.91521842e-05  1.89250952e-05  3.80772787e-05 
-1.60000000e-03  8.98294726e-01  7.91714058e-01  2.15087455e-01  1.91450748e-05  1.89318653e-05  3.80769394e-05 
-1.50000000e-03  8.91552347e-01  7.91737261e-01  2.15061517e-01  1.91379970e-05  1.89386029e-05  3.80765992e-05 
-1.40000000e-03  8.84821547e-01  7.91760367e-01  2.15035513e-01  1.91309508e-05  1.89453079e-05  3.80762580e-05 
-1.30000000e-03  8.78102790e-01  7.91783376e-01  2.15009446e-01  1.91239363e-05  1.89519803e-05  3.80759160e-05 
-1.20000000e-03  8.71396567e-01  7.91806286e-01  2.14983313e-01  1.91169536e-05  1.89586200e-05  3.80755730e-05 
-1.10000000e-03  8.64703292e-01  7.91829100e-01  2.14957116e-01  1.91100030e-05  1.89652268e-05  3.80752290e-05 
-1.00000000e-03  8.58023473e-01  7.91851817e-01  2.14930853e-01  1.91030844e-05  1.89718005e-05  3.80748842e-05 
-9.00000000e-04  8.51357590e-01  7.91874435e-01  2.14904524e-01  1.90961979e-05  1.89783412e-05  3.80745384e-05 
-8.00000000e-04  8.44706129e-01  7.91896954e-01  2.14878129e-01  1.90893438e-05  1.89848486e-05  3.80741916e-05 
-7.00000000e-04  8.38069578e-01  7.91919373e-01  2.14851668e-01  1.90825221e-05  1.89913226e-05  3.80738439e-05 
