frequency_hz,ad_magnitude_V_per_V,acm_magnitude_V_per_V,aps_plus_magnitude_V_per_V,aps_minus_magnitude_V_per_V,cmrr_dB,psrr_plus_dB,psrr_minus_dB,common_mode_stimulus_magnitude_V,psrr_plus_stimulus_magnitude_V,psrr_minus_stimulus_magnitude_V,manifest_sha256
2660.72506,2293.985917,0.6230019579,34.99716912,35.32357284,71.32202672,36.33115662,36.25052246,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
2712.27258,2289.451115,0.6217709527,34.92801692,35.25383098,71.32201891,36.33114892,36.25050114,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
2764.81875,2284.76728,0.620499487,34.85659194,35.18179698,71.32201088,36.33114097,36.25047905,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
2818.38293,2279.930523,0.6191865079,34.7828349,35.10741122,71.32200257,36.33113275,36.25045613,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
2872.98483,2274.93695,0.6178309535,34.70668618,35.03061355,71.32199404,36.33112432,36.25043241,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
2928.64456,2269.782616,0.6164317569,34.62808587,34.95134347,71.32198522,36.33111559,36.25040783,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
2985.38262,2264.463579,0.6149878451,34.54697364,34.8695402,71.32197616,36.33110663,36.25038239,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
3043.21989,2258.975874,0.6134981428,34.46328906,34.78514296,71.32196681,36.3310974,36.250356,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
3102.17766,2253.315538,0.6119615707,34.37697167,34.69809048,71.32195721,36.3310879,36.25032872,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
3162.27766,2247.478607,0.6103770543,34.28796099,34.60832205,71.32194735,36.33107814,36.25030046,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
3223.542,2241.46112,0.6087435184,34.19619651,34.51577661,71.3219372,36.33106812,36.25027121,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
3285.99325,2235.25914,0.6070598931,34.10161833,34.42039367,71.32192677,36.3310578,36.25024093,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
3349.65439,2228.868747,0.6053251172,34.00416676,34.32211318,71.321916,36.33104715,36.25020951,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
3414.54887,2222.286088,0.6035381375,33.90378249,34.22087524,71.32190498,36.33103629,36.25017709,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
3480.70059,2215.507313,0.6016979107,33.80040725,34.11662117,71.32189369,36.3310251,36.25014349,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
3548.13389,2208.528643,0.5998034136,33.69398313,34.00929264,71.32188206,36.33101364,36.25010874,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
3616.87361,2201.346364,0.5978536345,33.58445372,33.89883271,71.32187014,36.33100184,36.25007274,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
3686.94506,2193.956841,0.5958475877,33.47176334,33.78518524,71.32185789,36.33098976,36.25003551,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
3758.37404,2186.356523,0.5937843056,33.35585776,33.66829567,71.32184536,36.33097739,36.249997,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
3831.18685,2178.541956,0.591662851,33.23668429,33.54811075,71.32183253,36.33096473,36.2499572,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
3905.41029,2170.509784,0.5894823137,33.11419185,33.42457918,71.32181937,36.33095174,36.24991599,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
3981.07171,2162.256791,0.5872418178,32.98833129,33.29765123,71.32180591,36.33093845,36.2498734,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
4058.19894,2153.779882,0.5849405242,32.85905529,33.16727949,71.32179212,36.33092486,36.24982931,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
4136.8204,2145.076106,0.5825776313,32.7263191,33.03341845,71.321778,36.33091089,36.24978373,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
4216.96503,2136.142696,0.5801523849,32.59007993,32.89602547,71.32176357,36.3308967,36.24973663,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
4298.66235,2126.977029,0.5776640723,32.45029812,32.75506036,71.32174884,36.33088217,36.24968791,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
4381.94242,2117.576683,0.5751120349,32.30693658,32.61048572,71.32173381,36.33086734,36.24963757,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
4466.83592,2107.939425,0.5724956661,32.15996115,32.46226728,71.32171846,36.33085222,36.24958554,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
4553.3741,2098.063231,0.5698144188,32.00934112,32.31037408,71.32170276,36.33083676,36.24953173,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
4641.58883,2087.946322,0.5670678049,31.85504911,32.1547786,71.32168677,36.33082101,36.24947611,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
4731.51259,2077.587142,0.564255402,31.69706138,31.99545686,71.32167046,36.33080496,36.24941866,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
4823.17848,2066.984389,0.5613768544,31.53535796,31.83238885,71.32165388,36.33078863,36.2493593,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
4916.62026,2056.137014,0.5584318792,31.36992294,31.66555856,71.32163696,36.33077199,36.24929796,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
5011.87234,2045.044263,0.5554202668,31.20074457,31.49495429,71.32161979,36.33075508,36.2492346,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
5108.96977,2033.705643,0.5523418878,31.02781547,31.32056865,71.32160228,36.33073788,36.2491691,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
5207.94833,2022.120987,0.5491966897,30.85113279,31.14239885,71.32158452,36.33072043,36.24910148,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
5308.84444,2010.290403,0.5459847068,30.67069846,30.96044684,71.32156642,36.33070266,36.24903158,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
5411.69527,1998.214361,0.5427060585,30.48651923,30.7747196,71.32154812,36.33068467,36.24895942,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
5516.53867,1985.893609,0.5393609516,30.29860666,30.58522876,71.32152954,36.33066642,36.2488849,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
5623.41325,1973.329261,0.5359496875,30.1069776,30.39199156,71.32151067,36.33064793,36.24880792,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
5732.35837,1960.52276,0.532472656,29.91165413,30.19503022,71.32149156,36.33062916,36.2487284,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
5843.41413,1947.47591,0.528930344,29.71266342,29.99437241,71.32147223,36.33061022,36.2486463,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
5956.62144,1934.190853,0.5253233346,29.51003824,29.79005124,71.32145265,36.33059106,36.2485615,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
6072.02196,1920.670099,0.5216523066,29.30381693,29.58210529,71.32143286,36.33057166,36.24847394,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
6189.65819,1906.916504,0.5179180372,29.09404283,29.37057867,71.32141283,36.33055207,36.24838349,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
6309.57344,1892.933303,0.5141214011,28.88076538,29.1555212,71.32139259,36.33053227,36.24829005,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
6431.81188,1878.724095,0.5102633723,28.66403908,28.93698797,71.32137221,36.33051236,36.24819363,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
6556.41849,1864.292823,0.5063450239,28.44392429,28.71503994,71.32135163,36.33049227,36.24809406,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
6683.43918,1849.643791,0.502367523,28.22048663,28.48974348,71.32133087,36.33047201,36.2479912,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
6812.92069,1834.781678,0.4983321351,27.99379712,28.26117035,71.32131002,36.33045168,36.24788503,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
6944.91071,1819.711476,0.4942402225,27.76393222,28.02939786,71.32128895,36.33043117,36.24777531,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
7079.45784,1804.438563,0.4900932363,27.53097364,27.79450837,71.32126782,36.33041059,36.24766207,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
7216.61162,1788.968615,0.4858927232,27.2950081,27.55658958,71.32124653,36.33038988,36.24754507,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
7356.42254,1773.307665,0.4816403159,27.0561273,27.31573419,71.32122518,36.33036915,36.24742427,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
7498.94209,1757.462031,0.4773377312,26.81442786,27.07203966,71.32120373,36.33034833,36.24729947,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
7644.22274,1741.438352,0.4729867728,26.57001093,26.82560825,71.32118218,36.33032743,36.24717054,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
7792.31798,1725.243573,0.4685893198,26.32298213,26.5765466,71.32116065,36.33030658,36.24703742,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
7943.28235,1708.884867,0.464147327,26.07345132,26.3249656,71.321139,36.33028563,36.24689983,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
8097.17142,1692.369724,0.4596628211,25.82153223,26.07098023,71.32111738,36.33026476,36.24675774,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
8254.04185,1675.705826,0.4551378932,25.56734239,25.81470914,71.3210957,36.33024384,36.24661087,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
8413.95142,1658.901125,0.4505746969,25.31100285,25.55627458,71.32107405,36.33022298,36.24645912,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
8576.95899,1641.963754,0.4459754428,25.05263765,25.29580178,71.32105241,36.33020218,36.24630233,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
8743.12458,1624.90205,0.441342394,24.79237405,25.03341929,71.3210308,36.33018142,36.24614026,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
8912.50938,1607.724506,0.4366778574,24.53034154,24.76925787,71.32100921,36.33016073,36.24597274,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
9085.17576,1590.439779,0.4319841818,24.26667217,24.50345084,71.3209877,36.33014013,36.24579958,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
9261.18728,1573.056645,0.4272637508,24.00149968,24.23613336,71.32096626,36.33011966,36.24562056,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
9440.60876,1555.583993,0.4225189777,23.73495982,23.96744236,71.32094491,36.3300993,36.24543548,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
9623.50626,1538.030792,0.4177522993,23.46718924,23.69751603,71.32092363,36.3300791,36.24524409,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
9809.94713,1520.406081,0.4129661683,23.19832605,23.4264937,71.32090248,36.330059,36.24504613,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
10000,1502.718945,0.4081630537,22.92850862,23.15451516,71.32088142,36.33003909,36.2448414,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
10193.7349,1484.978487,0.4033454263,22.65787604,22.88172076,71.32086051,36.33001931,36.24462961,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
10391.223,1467.193811,0.3985157603,22.38656701,22.60825077,71.3208397,36.32999974,36.24441049,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
10592.5373,1449.374017,0.3936765232,22.11472039,22.33424525,71.3208191,36.32998038,36.24418381,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
10797.7516,1431.528141,0.3888301739,21.8424741,22.05984367,71.3207986,36.32996121,36.24394919,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
11006.9417,1413.665184,0.383979154,21.56996538,21.78518449,71.3207783,36.32994228,36.2437064,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
11220.1845,1395.794049,0.3791258834,21.29733035,21.51040512,71.32075814,36.3299235,36.24345505,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
11437.5586,1377.92357,0.3742727594,21.02470337,21.2356414,71.3207382,36.32990504,36.24319492,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
11659.144,1360.062431,0.3694221438,20.75221724,20.96102756,71.3207184,36.32988678,36.2429255,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
11885.0223,1342.219222,0.3645763678,20.48000303,20.68669563,71.3206988,36.32986875,36.24264659,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
12115.2766,1324.402373,0.3597377195,20.20818905,20.41277566,71.32067946,36.32985108,36.24235775,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
12349.9917,1306.620137,0.3549084449,19.93690165,20.13939497,71.32066027,36.32983361,36.24205855,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
12589.2541,1288.880616,0.3500907427,19.6662643,19.86667831,71.3206413,36.32981641,36.24174865,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
12833.1519,1271.191711,0.3452867613,19.39639761,19.59474758,71.3206225,36.32979948,36.24142758,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
13081.7747,1253.561132,0.3404985914,19.1274192,19.32372163,71.32060397,36.32978284,36.24109491,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
13335.2143,1235.996371,0.3357282713,18.85944334,19.05371584,71.32058563,36.32976652,36.24075023,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
13593.5639,1218.504694,0.330977777,18.59258121,18.78484258,71.32056744,36.32975039,36.24039293,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
13856.9186,1201.093165,0.3262490219,18.32694022,18.51721037,71.32054955,36.32973465,36.2400227,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
14125.3754,1183.768582,0.3215438571,18.06262437,18.25092429,71.32053185,36.32971918,36.23963891,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
14399.0332,1166.537513,0.3168640662,17.79973377,17.98608568,71.32051437,36.32970405,36.23924103,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
14677.9927,1149.406268,0.3122113642,17.53836493,17.72279175,71.32049708,36.32968917,36.23882854,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
14962.3566,1132.380914,0.3075873999,17.27861031,17.46113631,71.32047999,36.32967462,36.23840076,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
15252.2296,1115.467257,0.3029937509,17.0205586,17.20120869,71.32046311,36.32966035,36.23795724,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
15547.7184,1098.670844,0.298431923,16.76429441,16.94309474,71.32044645,36.32964641,36.23749721,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
15848.9319,1081.996958,0.2939033528,16.50989844,16.68687579,71.32042998,36.32963276,36.23702013,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
16155.981,1065.450618,0.2894094055,16.25744733,16.43262952,71.32041369,36.3296194,36.23652524,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
16468.9787,1049.036586,0.2849513734,16.00701377,16.18042927,71.32039761,36.32960633,36.23601191,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
16788.0402,1032.759356,0.2805304794,15.75866626,15.93034459,71.32038168,36.32959359,36.23547935,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
17113.283,1016.623164,0.2761478744,15.51246962,15.68244093,71.32036593,36.32958114,36.23492681,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
17444.827,1000.631988,0.2718046389,15.26848454,15.43677972,71.32035035,36.32956897,36.23435351,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
17782.7941,984.7895494,0.2675017851,15.02676783,15.19341855,71.32033493,36.3295571,36.23375859,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
18127.3088,969.0993161,0.2632402553,14.78737237,14.95241091,71.32031968,36.32954556,36.23314127,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
18478.498,953.5645088,0.2590209253,14.55034749,14.7138067,71.32030456,36.32953426,36.23250065,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
18836.4909,938.1881021,0.2548446045,14.31573858,14.47765202,71.32028956,36.32952324,36.23183574,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
19201.4194,922.9728343,0.2507120365,14.08358738,14.24398918,71.32027468,36.32951252,36.23114567,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
19573.4178,907.9212062,0.246623901,13.85393213,14.012857,71.32025994,36.32950208,36.2304294,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
19952.6231,893.0354906,0.2425808177,13.62680761,13.78429074,71.32024526,36.32949189,36.22968588,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
20339.175,878.3177387,0.2385833426,13.40224512,13.55832216,71.3202307,36.32948195,36.2289141,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
20733.2157,863.7697833,0.2346319748,13.18027255,13.33497987,71.32021623,36.32947233,36.22811285,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
21134.8904,849.3932485,0.2307271575,12.96091496,13.114289,71.32020178,36.32946287,36.2272811,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
21544.3469,835.1895543,0.2268692747,12.74419379,12.89627165,71.32018743,36.32945374,36.22641763,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
21961.736,821.1599235,0.2230586603,12.53012785,12.68094711,71.32017312,36.32944486,36.22552108,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
22387.2114,807.305386,0.2192955955,12.31873297,12.46833133,71.32015882,36.32943617,36.22459031,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
22820.9297,793.6267937,0.2155803108,12.11002205,12.25843783,71.32014456,36.32942775,36.22362386,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
23263.0507,780.124817,0.2119129905,11.90400537,12.05127716,71.32013027,36.32941959,36.22262038,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
23713.7371,766.7999602,0.208293771,11.70069079,11.84685733,71.32011598,36.32941159,36.22157846,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
24173.1548,753.652564,0.2047227459,11.50008334,11.64518394,71.32010166,36.32940387,36.22049657,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
24641.4731,740.6828147,0.2011999664,11.30218607,11.44626016,71.32008729,36.32939631,36.21937311,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
25118.8643,727.8907483,0.1977254426,11.10699946,11.25008675,71.32007286,36.32938897,36.21820656,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
25605.5043,715.276262,0.1942991469,10.91452199,11.05666251,71.32005837,36.32938185,36.21699517,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
26101.5722,702.839115,0.190921015,10.72475,10.8659841,71.32004377,36.32937491,36.21573716,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
26607.2506,690.5789422,0.1875909475,10.537678,10.67804601,71.32002908,36.32936815,36.21443087,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
27122.7258,678.4952529,0.1843088116,10.35329844,10.49284117,71.32001429,36.32936161,36.21307429,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
27648.1875,666.5874451,0.1810744458,10.17160222,10.31036057,71.3199993,36.32935524,36.21166552,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
28183.8293,654.8548055,0.1778876542,9.992578468,10.13059355,71.31998421,36.32934903,36.21020255,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
28729.8483,643.2965195,0.1747482184,9.816214768,9.953527917,71.3199689,36.329343,36.20868326,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
29286.4456,631.9116745,0.1716558901,9.642497236,9.779149932,71.31995338,36.32933712,36.20710549,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
29853.8262,620.6992703,0.1686103972,9.471410602,9.607444529,71.31993767,36.32933141,36.20546698,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
30432.1989,609.6582186,0.1656114462,9.302938291,9.438395299,71.31992166,36.32932585,36.2037654,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
31021.7766,598.7873532,0.1626587187,9.137062531,9.271984625,71.31990544,36.32932044,36.20199833,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
31622.7766,588.0854324,0.1597518789,8.973764397,9.108193746,71.31988894,36.32931517,36.20016323,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
32235.42,577.5511462,0.156890571,8.813023917,8.947002854,71.31987213,36.32931003,36.19825748,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
32859.9325,567.1831207,0.1540744222,8.654820135,8.788391144,71.319855,36.32930502,36.1962784,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
33496.5439,556.9799215,0.1513030436,8.499131205,8.632336924,71.3198375,36.32930012,36.19422314,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
