 time            v(vdd)          cm              v(xpga.xamp.bn) v(xpga.xamp.bp) v(xpga.xamp.start) i(vdd)         
 2.93306968e-05  1.80000000e+00  8.28557972e-01  6.32998549e-01  6.81274004e-01  4.23861938e-03 -5.46577070e-04 
 2.93506968e-05  1.80000000e+00  7.91047813e-01  6.33356518e-01  6.81033789e-01  4.21266376e-03 -5.34858841e-04 
 2.93706968e-05  1.80000000e+00  8.01498105e-01  6.33336834e-01  6.81423352e-01  4.20897929e-03 -5.12161940e-04 
 2.93906968e-05  1.80000000e+00  8.37673472e-01  6.33042999e-01  6.82045432e-01  4.22329637e-03 -4.92114160e-04 
 2.94106968e-05  1.80000000e+00  8.80267173e-01  6.32664296e-01  6.82630397e-01  4.24546292e-03 -4.79852058e-04 
 2.94306968e-05  1.80000000e+00  9.22596328e-01  6.32320462e-01  6.83112869e-01  4.26622387e-03 -4.76030092e-04 
 2.94506968e-05  1.80000000e+00  9.61799498e-01  6.32050319e-01  6.83477051e-01  4.28337551e-03 -4.80503368e-04 
 2.94706968e-05  1.80000000e+00  9.88261277e-01  6.31892512e-01  6.83617916e-01  4.29444101e-03 -4.95259215e-04 
 2.94906968e-05  1.80000000e+00  9.76254819e-01  6.31965655e-01  6.83241870e-01  4.29456773e-03 -5.17647528e-04 
 2.95106968e-05  1.80000000e+00  9.12615034e-01  6.32373056e-01  6.82283340e-01  4.27521774e-03 -5.38906288e-04 
 2.95306968e-05  1.80000000e+00  8.34161860e-01  6.32951247e-01  6.81333007e-01  4.24164599e-03 -5.46746181e-04 
 2.95506968e-05  1.80000000e+00  7.92264002e-01  6.33338881e-01  6.81027280e-01  4.21417944e-03 -5.36491982e-04 
 2.95706968e-05  1.80000000e+00  7.99280355e-01  6.33350472e-01  6.81376895e-01  4.20853554e-03 -5.14172871e-04 
 2.95906968e-05  1.80000000e+00  8.34189650e-01  6.33072984e-01  6.81992766e-01  4.22167277e-03 -4.93565149e-04 
 2.96106968e-05  1.80000000e+00  8.76615801e-01  6.32695564e-01  6.82585027e-01  4.24357887e-03 -4.80583360e-04 
 2.96306968e-05  1.80000000e+00  9.19064265e-01  6.32346783e-01  6.83076479e-01  4.26461551e-03 -4.76072674e-04 
 2.96506968e-05  1.80000000e+00  9.58709428e-01  6.32069591e-01  6.83452225e-01  4.28211810e-03 -4.79753066e-04 
 2.96706968e-05  1.80000000e+00  9.87040988e-01  6.31899104e-01  6.83621269e-01  4.29383176e-03 -4.93645978e-04 
 2.96906968e-05  1.80000000e+00  9.79345742e-01  6.31946773e-01  6.83299679e-01  4.29521734e-03 -5.15616882e-04 
 2.97106968e-05  1.80000000e+00  9.19372468e-01  6.32327324e-01  6.82375961e-01  4.27763156e-03 -5.37473066e-04 
 2.97306968e-05  1.80000000e+00  8.39944344e-01  6.32904533e-01  6.81394540e-01  4.24458166e-03 -5.46758738e-04 
 2.97506968e-05  1.80000000e+00  7.93809639e-01  6.33319714e-01  6.81024449e-01  4.21578447e-03 -5.37990639e-04 
 2.97706968e-05  1.80000000e+00  7.97273521e-01  6.33362672e-01  6.81331850e-01  4.20817595e-03 -5.16153281e-04 
 2.97906968e-05  1.80000000e+00  8.30786527e-01  6.33102540e-01  6.81939686e-01  4.22009963e-03 -4.95044199e-04 
 2.98106968e-05  1.80000000e+00  8.73001501e-01  6.32727209e-01  6.82538841e-01  4.24167175e-03 -4.81351294e-04 
 2.98306968e-05  1.80000000e+00  9.15553268e-01  6.32373681e-01  6.83039224e-01  4.26298169e-03 -4.76165494e-04 
 2.98506968e-05  1.80000000e+00  9.55588364e-01  6.32089663e-01  6.83425999e-01  4.28081303e-03 -4.79074126e-04 
 2.98706968e-05  1.80000000e+00  9.85584890e-01  6.31907350e-01  6.83620798e-01  4.29314846e-03 -4.92110350e-04 
 2.98906968e-05  1.80000000e+00  9.82008396e-01  6.31930791e-01  6.83351934e-01  4.29570646e-03 -5.13604922e-04 
 2.99106968e-05  1.80000000e+00  9.25910774e-01  6.32283778e-01  6.82466864e-01  4.27989025e-03 -5.35967252e-04 
 2.99306968e-05  1.80000000e+00  8.45921191e-01  6.32857258e-01  6.81459843e-01  4.24750787e-03 -5.46637999e-04 
 2.99506968e-05  1.80000000e+00  7.95699915e-01  6.33298153e-01  6.81026363e-01  4.21752226e-03 -5.39381160e-04 
 2.99706968e-05  1.80000000e+00  7.95485794e-01  6.33372759e-01  6.81289031e-01  4.20795020e-03 -5.18121825e-04 
 2.99906968e-05  1.80000000e+00  8.27459294e-01  6.33131180e-01  6.81886721e-01  4.21859941e-03 -4.96566310e-04 
 3.00106968e-05  1.80000000e+00  8.69414844e-01  6.32758885e-01  6.82492238e-01  4.23977075e-03 -4.82166065e-04 
 3.00306968e-05  1.80000000e+00  9.12054099e-01  6.32400895e-01  6.83001450e-01  4.26133158e-03 -4.76312601e-04 
 3.00506968e-05  1.80000000e+00  9.52435085e-01  6.32110259e-01  6.83398768e-01  4.27948190e-03 -4.78467082e-04 
 3.00706968e-05  1.80000000e+00  9.83914202e-01  6.31916913e-01  6.83617128e-01  4.29240438e-03 -4.90651047e-04 
 3.00906968e-05  1.80000000e+00  9.84263341e-01  6.31917343e-01  6.83399133e-01  4.29606219e-03 -5.11613721e-04 
 3.01106968e-05  1.80000000e+00  9.32226622e-01  6.32242219e-01  6.82556154e-01  4.28200446e-03 -5.34391989e-04 
 3.01306968e-05  1.80000000e+00  8.52088473e-01  6.32809323e-01  6.81529024e-01  4.25043379e-03 -5.46388081e-04 
 3.01506968e-05  1.80000000e+00  7.97944047e-01  6.33274063e-01  6.81033280e-01  4.21939670e-03 -5.40664316e-04 
 3.01706968e-05  1.80000000e+00  7.93926557e-01  6.33380592e-01  6.81248643e-01  4.20787006e-03 -5.20079405e-04 
 3.01906968e-05  1.80000000e+00  8.24206318e-01  6.33158822e-01  6.81833901e-01  4.21717475e-03 -4.98135743e-04 
 3.02106968e-05  1.80000000e+00  8.65847189e-01  6.32790577e-01  6.82445163e-01  4.23788019e-03 -4.83031590e-04 
 3.02306968e-05  1.80000000e+00  9.08561100e-01  6.32428420e-01  6.82963156e-01  4.25966225e-03 -4.76513210e-04 
 3.02506968e-05  1.80000000e+00  9.49253443e-01  6.32131372e-01  6.83370656e-01  4.27812815e-03 -4.77929078e-04 
 3.02706968e-05  1.80000000e+00  9.82049572e-01  6.31927661e-01  6.83610572e-01  4.29160127e-03 -4.89266024e-04 
 3.02906968e-05  1.80000000e+00  9.86122263e-01  6.31906292e-01  6.83441402e-01  4.29629801e-03 -5.09647164e-04 
 3.03106968e-05  1.80000000e+00  9.38297858e-01  6.32202711e-01  6.82643503e-01  4.28397022e-03 -5.32752491e-04 
 3.03306968e-05  1.80000000e+00  8.58421742e-01  6.32760893e-01  6.81601809e-01  4.25335227e-03 -5.46012266e-04 
 3.03506968e-05  1.80000000e+00  8.00540965e-01  6.33247496e-01  6.81045278e-01  4.22139976e-03 -5.41836301e-04 
 3.03706968e-05  1.80000000e+00  7.92606461e-01  6.33386107e-01  6.81210882e-01  4.20794101e-03 -5.22020145e-04 
 3.03906968e-05  1.80000000e+00  8.21032433e-01  6.33185389e-01  6.81781307e-01  4.21582794e-03 -4.99751245e-04 
 3.04106968e-05  1.80000000e+00  8.62296857e-01  6.32822252e-01  6.82397604e-01  4.23600518e-03 -4.83948510e-04 
 3.04306968e-05  1.80000000e+00  9.05068489e-01  6.32456294e-01  6.82924284e-01  4.25797064e-03 -4.76766647e-04 
 3.04506968e-05  1.80000000e+00  9.46039633e-01  6.32152987e-01  6.83341642e-01  4.27675222e-03 -4.77458112e-04 
 3.04706968e-05  1.80000000e+00  9.80005186e-01  6.31939538e-01  6.83601351e-01  4.29074185e-03 -4.87953269e-04 
 3.04906968e-05  1.80000000e+00  9.87597730e-01  6.31897527e-01  6.83478890e-01  4.29641982e-03 -5.07707110e-04 
 3.05106968e-05  1.80000000e+00  9.44111047e-01  6.32165279e-01  6.82728692e-01  4.28579001e-03 -5.31051650e-04 
 3.05306968e-05  1.80000000e+00  8.64906580e-01  6.32712075e-01  6.81678032e-01  4.25625538e-03 -5.45512590e-04 
 3.05506968e-05  1.80000000e+00  8.03495973e-01  6.33218459e-01  6.81062474e-01  4.22353051e-03 -5.42894763e-04 
 3.05706968e-05  1.80000000e+00  7.91538067e-01  6.33389233e-01  6.81175923e-01  4.20816598e-03 -5.23940701e-04 
 3.05906968e-05  1.80000000e+00  8.17941329e-01  6.33210823e-01  6.81728962e-01  4.21456355e-03 -5.01414345e-04 
 3.06106968e-05  1.80000000e+00  8.58759201e-01  6.32853913e-01  6.82349480e-01  4.23414573e-03 -4.84919622e-04 
 3.06306968e-05  1.80000000e+00  9.01571455e-01  6.32484551e-01  6.82884770e-01  4.25625526e-03 -4.77072951e-04 
 3.06506968e-05  1.80000000e+00  9.42794085e-01  6.32175132e-01  6.83311743e-01  4.27535195e-03 -4.77052282e-04 
 3.06706968e-05  1.80000000e+00  9.77796546e-01  6.31952477e-01  6.83589671e-01  4.28982821e-03 -4.86711465e-04 
 3.06906968e-05  1.80000000e+00  9.88700639e-01  6.31890957e-01  6.83511693e-01  4.29643387e-03 -5.05796941e-04 
 3.07106968e-05  1.80000000e+00  9.49646106e-01  6.32129995e-01  6.82811403e-01  4.28746265e-03 -5.29294074e-04 
 3.07306968e-05  1.80000000e+00  8.71518994e-01  6.32663043e-01  6.81757403e-01  4.25913240e-03 -5.44891388e-04 
 3.07506968e-05  1.80000000e+00  8.06809109e-01  6.33187006e-01  6.81084944e-01  4.22578328e-03 -5.43836001e-04 
 3.07706968e-05  1.80000000e+00  7.90734969e-01  6.33389903e-01  6.81143980e-01  4.20854819e-03 -5.25834825e-04 
 3.07906968e-05  1.80000000e+00  8.14937366e-01  6.33236924e-01  6.81675674e-01  4.21324650e-03 -5.03129622e-04 
 3.08106968e-05  1.80000000e+00  8.55210038e-01  6.32887739e-01  6.82298131e-01  4.23213422e-03 -4.86115810e-04 
 3.08306968e-05  1.80000000e+00  8.98014618e-01  6.32515042e-01  6.82841946e-01  4.25443864e-03 -4.77477291e-04 
 3.08506968e-05  1.80000000e+00  9.39445984e-01  6.32199439e-01  6.83278532e-01  4.27379701e-03 -4.76736111e-04 
 3.08706968e-05  1.80000000e+00  9.75352849e-01  6.31968036e-01  6.83573499e-01  4.28879903e-03 -4.85536303e-04 
 3.08906968e-05  1.80000000e+00  9.89359926e-01  6.31887784e-01  6.83538093e-01  4.29623114e-03 -5.03907319e-04 
 3.09106968e-05  1.80000000e+00  9.54850304e-01  6.32097882e-01  6.82890427e-01  4.28895839e-03 -5.27449622e-04 
 3.09306968e-05  1.80000000e+00  8.78268160e-01  6.32614279e-01  6.81839709e-01  4.26191233e-03 -5.44119901e-04 
 3.09506968e-05  1.80000000e+00  8.10543984e-01  6.33153150e-01  6.81113161e-01  4.22818542e-03 -5.44629798e-04 
 3.09706968e-05  1.80000000e+00  7.90264865e-01  6.33387886e-01  6.81115450e-01  4.20906860e-03 -5.27688671e-04 
 3.09906968e-05  1.80000000e+00  8.12086417e-01  6.33259914e-01  6.81624090e-01  4.21219083e-03 -5.04853600e-04 
 3.10106968e-05  1.80000000e+00  8.51751448e-01  6.32918920e-01  6.82248744e-01  4.23029043e-03 -4.87211451e-04 
 3.10306968e-05  1.80000000e+00  8.94548922e-01  6.32544199e-01  6.82800927e-01  4.25272286e-03 -4.77900548e-04 
 3.10506968e-05  1.80000000e+00  9.36175513e-01  6.32222766e-01  6.83246662e-01  4.27228891e-03 -4.76480894e-04 
 3.10706968e-05  1.80000000e+00  9.72869885e-01  6.31983212e-01  6.83556938e-01  4.28781929e-03 -4.84463245e-04 
 3.10906968e-05  1.80000000e+00  9.89694353e-01  6.31885925e-01  6.83560523e-01  4.29597059e-03 -5.02107524e-04 
 3.11106968e-05  1.80000000e+00  9.59720621e-01  6.32067975e-01  6.82964662e-01  4.29029381e-03 -5.25546612e-04 
 3.11306968e-05  1.80000000e+00  8.85153448e-01  6.32566864e-01  6.81922625e-01  4.26458698e-03 -5.43250006e-04 
 3.11506968e-05  1.80000000e+00  8.14692685e-01  6.33118231e-01  6.81145163e-01  4.23061509e-03 -5.45341247e-04 
 3.11706968e-05  1.80000000e+00  7.90054357e-01  6.33384640e-01  6.81087866e-01  4.20968860e-03 -5.29545556e-04 
 3.11906968e-05  1.80000000e+00  8.09237338e-01  6.33281192e-01  6.81571599e-01  4.21127983e-03 -5.06723532e-04 
 3.12106968e-05  1.80000000e+00  8.48170464e-01  6.32950220e-01  6.82198673e-01  4.22853154e-03 -4.88225119e-04 
 3.12306968e-05  1.80000000e+00  8.90969900e-01  6.32573604e-01  6.82759505e-01  4.25091141e-03 -4.78336619e-04 
 3.12506968e-05  1.80000000e+00  9.32806167e-01  6.32246317e-01  6.83214639e-01  4.27084540e-03 -4.76239122e-04 
 3.12706968e-05  1.80000000e+00  9.70252287e-01  6.31998547e-01  6.83539773e-01  4.28675619e-03 -4.83404018e-04 
 3.12906968e-05  1.80000000e+00  9.89821583e-01  6.31884657e-01  6.83581530e-01  4.29575625e-03 -5.00276927e-04 
 3.13106968e-05  1.80000000e+00  9.64445618e-01  6.32038323e-01  6.83040322e-01  4.29156924e-03 -5.23643611e-04 
 3.13306968e-05  1.80000000e+00  8.92111563e-01  6.32517044e-01  6.82011196e-01  4.26741663e-03 -5.42275355e-04 
 3.13506968e-05  1.80000000e+00  8.19113515e-01  6.33079238e-01  6.81184213e-01  4.23322784e-03 -5.45943908e-04 
 3.13706968e-05  1.80000000e+00  7.90098702e-01  6.33377523e-01  6.81065772e-01  4.21058695e-03 -5.31364205e-04 
 3.13906968e-05  1.80000000e+00  8.06482149e-01  6.33301606e-01  6.81520282e-01  4.21036095e-03 -5.08600048e-04 
 3.14106968e-05  1.80000000e+00  8.44588796e-01  6.32982071e-01  6.82147109e-01  4.22674982e-03 -4.89445643e-04 
 3.14306968e-05  1.80000000e+00  8.87345251e-01  6.32604037e-01  6.82716322e-01  4.24904629e-03 -4.78858926e-04 
 3.14506968e-05  1.80000000e+00  9.29362320e-01  6.32271064e-01  6.83180791e-01  4.26933198e-03 -4.76065345e-04 
 3.14706968e-05  1.80000000e+00  9.67472591e-01  6.32015360e-01  6.83519946e-01  4.28561418e-03 -4.82408425e-04 
 3.14906968e-05  1.80000000e+00  9.89584780e-01  6.31885728e-01  6.83597722e-01  4.29541891e-03 -4.98474645e-04 
 3.15106968e-05  1.80000000e+00  9.68859095e-01  6.32011102e-01  6.83112837e-01  4.29268996e-03 -5.21677157e-04 
 3.15306968e-05  1.80000000e+00  8.99176247e-01  6.32467329e-01  6.82102593e-01  4.27019294e-03 -5.41173548e-04 
 3.15506968e-05  1.80000000e+00  8.23921954e-01  6.33037787e-01  6.81228920e-01  4.23596475e-03 -5.46416154e-04 
 3.15706968e-05  1.80000000e+00  7.90454417e-01  6.33367758e-01  6.81047170e-01  4.21165140e-03 -5.33144976e-04 
 3.15906968e-05  1.80000000e+00  8.03814014e-01  6.33320786e-01  6.81469047e-01  4.20953674e-03 -5.10533199e-04 
 3.16106968e-05  1.80000000e+00  8.40964979e-01  6.33014163e-01  6.82094119e-01  4.22497149e-03 -4.90738949e-04 
 3.16306968e-05  1.80000000e+00  8.83649741e-01  6.32635374e-01  6.82671672e-01  4.24713179e-03 -4.79437324e-04 
 3.16506968e-05  1.80000000e+00  9.25835562e-01  6.32296752e-01  6.83145573e-01  4.26776332e-03 -4.75944319e-04 
 3.16706968e-05  1.80000000e+00  9.64546013e-01  6.32033270e-01  6.83498138e-01  4.28441295e-03 -4.81462908e-04 
 3.16906968e-05  1.80000000e+00  9.89027111e-01  6.31888614e-01  6.83610021e-01  4.29498857e-03 -4.96691367e-04 
 3.17106968e-05  1.80000000e+00  9.72844468e-01  6.31986337e-01  6.83182133e-01  4.29369619e-03 -5.19683974e-04 
 3.17306968e-05  1.80000000e+00  9.06104090e-01  6.32417729e-01  6.82196425e-01  4.27290208e-03 -5.39969099e-04 
 3.17506968e-05  1.80000000e+00  8.29046231e-01  6.32993216e-01  6.81281226e-01  4.23885936e-03 -5.46706027e-04 
 3.17706968e-05  1.80000000e+00  7.91258080e-01  6.33353404e-01  6.81036249e-01  4.21296550e-03 -5.34805556e-04 
 3.17906968e-05  1.80000000e+00  8.01451842e-01  6.33335996e-01  6.81422310e-01  4.20897014e-03 -5.12460471e-04 
 3.18106968e-05  1.80000000e+00  8.37510043e-01  6.33043908e-01  6.82043249e-01  4.22334429e-03 -4.92082015e-04 
 3.18306968e-05  1.80000000e+00  8.80074468e-01  6.32665483e-01  6.82628282e-01  4.24530554e-03 -4.80083172e-04 
 3.18506968e-05  1.80000000e+00  9.22395751e-01  6.32321829e-01  6.83111021e-01  4.26623278e-03 -4.75913821e-04 
 3.18706968e-05  1.80000000e+00  9.61600559e-01  6.32051205e-01  6.83475531e-01  4.28322595e-03 -4.80646564e-04 
 3.18906968e-05  1.80000000e+00  9.88119533e-01  6.31893263e-01  6.83617398e-01  4.29448560e-03 -4.95041867e-04 
 3.19106968e-05  1.80000000e+00  9.76295381e-01  6.31965042e-01  6.83243782e-01  4.29448361e-03 -5.17698158e-04 
 3.19306968e-05  1.80000000e+00  9.12867846e-01  6.32371318e-01  6.82287567e-01  4.27540336e-03 -5.38660073e-04 
 3.19506968e-05  1.80000000e+00  8.34445858e-01  6.32948700e-01  6.81336759e-01  4.24169373e-03 -5.46860176e-04 
 3.19706968e-05  1.80000000e+00  7.92403737e-01  6.33337408e-01  6.81028520e-01  4.21438620e-03 -5.36371967e-04 
 3.19906968e-05  1.80000000e+00  7.99269316e-01  6.33350141e-01  6.81376084e-01  4.20846860e-03 -5.14395918e-04 
 3.20106968e-05  1.80000000e+00  8.34102906e-01  6.33073727e-01  6.81991223e-01  4.22173982e-03 -4.93477630e-04 
 3.20306968e-05  1.80000000e+00  8.76507418e-01  6.32696409e-01  6.82583509e-01  4.24342785e-03 -4.80779612e-04 
 3.20506968e-05  1.80000000e+00  9.18948517e-01  6.32347821e-01  6.83075129e-01  4.26465685e-03 -4.75942283e-04 
 3.20706968e-05  1.80000000e+00  9.58590721e-01  6.32070244e-01  6.83451058e-01  4.28197244e-03 -4.79901855e-04 
 3.20906968e-05  1.80000000e+00  9.86945239e-01  6.31899817e-01  6.83620598e-01  4.29389301e-03 -4.93459422e-04 
 3.21106968e-05  1.80000000e+00  9.79340901e-01  6.31946637e-01  6.83300288e-01  4.29510508e-03 -5.15711149e-04 
 3.21306968e-05  1.80000000e+00  9.19493010e-01  6.32326652e-01  6.82378039e-01  4.27777016e-03 -5.37263655e-04 
 3.21506968e-05  1.80000000e+00  8.40101986e-01  6.32903151e-01  6.81396647e-01  4.24455007e-03 -5.46880474e-04 
 3.21706968e-05  1.80000000e+00  7.93899998e-01  6.33318896e-01  6.81025310e-01  4.21595139e-03 -5.37847708e-04 
 3.21906968e-05  1.80000000e+00  7.97281937e-01  6.33362368e-01  6.81331553e-01  4.20809332e-03 -5.16339222e-04 
 3.22106968e-05  1.80000000e+00  8.30748383e-01  6.33102916e-01  6.81938899e-01  4.22019087e-03 -4.94927329e-04 
 3.22306968e-05  1.80000000e+00  8.72948918e-01  6.32727605e-01  6.82538027e-01  4.24154187e-03 -4.81528307e-04 
 3.22506968e-05  1.80000000e+00  9.15494974e-01  6.32374296e-01  6.83038480e-01  4.26305316e-03 -4.76028253e-04 
 3.22706968e-05  1.80000000e+00  9.55525893e-01  6.32089979e-01  6.83425322e-01  4.28068437e-03 -4.79227775e-04 
 3.22906968e-05  1.80000000e+00  9.85527563e-01  6.31907855e-01  6.83620304e-01  4.29322804e-03 -4.91944949e-04 
 3.23106968e-05  1.80000000e+00  9.81986179e-01  6.31930783e-01  6.83351975e-01  4.29558981e-03 -5.13729122e-04 
 3.23306968e-05  1.80000000e+00  9.25952782e-01  6.32283651e-01  6.82467713e-01  4.28000488e-03 -5.35784980e-04 
 3.23506968e-05  1.80000000e+00  8.45995395e-01  6.32856562e-01  6.81460912e-01  4.24743274e-03 -5.46768689e-04 
 3.23706968e-05  1.80000000e+00  7.95753028e-01  6.33297742e-01  6.81026961e-01  4.21766204e-03 -5.39227120e-04 
 3.23906968e-05  1.80000000e+00  7.95503161e-01  6.33372467e-01  6.81289076e-01  4.20786022e-03 -5.18285084e-04 
 3.24106968e-05  1.80000000e+00  8.27451410e-01  6.33131299e-01  6.81886462e-01  4.21870469e-03 -4.96430647e-04 
 3.24306968e-05  1.80000000e+00  8.69398157e-01  6.32758963e-01  6.82491924e-01  4.23965840e-03 -4.82330174e-04 
 3.24506968e-05  1.80000000e+00  9.12034230e-01  6.32401196e-01  6.83001154e-01  4.26142242e-03 -4.76170272e-04 
 3.24706968e-05  1.80000000e+00  9.52411889e-01  6.32110329e-01  6.83398476e-01  4.27936859e-03 -4.78622787e-04 
 3.24906968e-05  1.80000000e+00  9.83886495e-01  6.31917235e-01  6.83616829e-01  4.29249563e-03 -4.90498854e-04 
 3.25106968e-05  1.80000000e+00  9.84235725e-01  6.31917369e-01  6.83398885e-01  4.29594841e-03 -5.11757807e-04 
 3.25306968e-05  1.80000000e+00  9.32218938e-01  6.32242418e-01  6.82556211e-01  4.28210312e-03 -5.34229355e-04 
 3.25506968e-05  1.80000000e+00  8.52103250e-01  6.32809092e-01  6.81529342e-01  4.25033228e-03 -5.46526707e-04 
 3.25706968e-05  1.80000000e+00  7.97966551e-01  6.33273959e-01  6.81033633e-01  4.21951411e-03 -5.40504523e-04 
 3.25906968e-05  1.80000000e+00  7.93946533e-01  6.33380335e-01  6.81248892e-01  4.20777544e-03 -5.20227330e-04 
 3.26106968e-05  1.80000000e+00  8.24217887e-01  6.33158777e-01  6.81834006e-01  4.21728675e-03 -4.97986715e-04 
 3.26306968e-05  1.80000000e+00  8.65854697e-01  6.32790435e-01  6.82445203e-01  4.23778177e-03 -4.83186044e-04 
 3.26506968e-05  1.80000000e+00  9.08565423e-01  6.32428516e-01  6.82963153e-01  4.25976445e-03 -4.76367206e-04 
 3.26706968e-05  1.80000000e+00  9.49253579e-01  6.32131266e-01  6.83370599e-01  4.27802659e-03 -4.78085347e-04 
 3.26906968e-05  1.80000000e+00  9.82041365e-01  6.31927861e-01  6.83610421e-01  4.29169984e-03 -4.89121484e-04 
 3.27106968e-05  1.80000000e+00  9.86095968e-01  6.31906310e-01  6.83441043e-01  4.29618763e-03 -5.09802851e-04 
 3.27306968e-05  1.80000000e+00  9.38264227e-01  6.32203074e-01  6.82643125e-01  4.28406108e-03 -5.32602488e-04 
 3.27506968e-05  1.80000000e+00  8.58400671e-01  6.32760935e-01  6.81601658e-01  4.25323603e-03 -5.46156856e-04 
 3.27706968e-05  1.80000000e+00  8.00542435e-01  6.33247593e-01  6.81045441e-01  4.22150268e-03 -5.41674743e-04 
 3.27906968e-05  1.80000000e+00  7.92625749e-01  6.33385893e-01  6.81211225e-01  4.20784261e-03 -5.22159378e-04 
 3.28106968e-05  1.80000000e+00  8.21054685e-01  6.33185257e-01  6.81781621e-01  4.21594278e-03 -4.99594370e-04 
 3.28306968e-05  1.80000000e+00  8.62318474e-01  6.32821983e-01  6.82397855e-01  4.23591511e-03 -4.84096764e-04 
 3.28506968e-05  1.80000000e+00  9.05087732e-01  6.32456258e-01  6.82924465e-01  4.25807946e-03 -4.76618184e-04 
 3.28706968e-05  1.80000000e+00  9.46055018e-01  6.32152776e-01  6.83341744e-01  4.27665856e-03 -4.77613947e-04 
 3.28906968e-05  1.80000000e+00  9.80010682e-01  6.31939650e-01  6.83601312e-01  4.29084455e-03 -4.87813046e-04 
 3.29106968e-05  1.80000000e+00  9.87575179e-01  6.31897524e-01  6.83478495e-01  4.29631343e-03 -5.07869687e-04 
 3.29306968e-05  1.80000000e+00  9.44062941e-01  6.32165729e-01  6.82728055e-01  4.28587601e-03 -5.30910279e-04 
 3.29506968e-05  1.80000000e+00  8.64861342e-01  6.32712294e-01  6.81677554e-01  4.25613083e-03 -5.45661748e-04 
 3.29706968e-05  1.80000000e+00  8.03481011e-01  6.33218705e-01  6.81062473e-01  4.22362218e-03 -5.42733092e-04 
 3.29906968e-05  1.80000000e+00  7.91554789e-01  6.33389066e-01  6.81176301e-01  4.20806474e-03 -5.24074334e-04 
 3.30106968e-05  1.80000000e+00  8.17969748e-01  6.33210644e-01  6.81729409e-01  4.21467873e-03 -5.01252159e-04 
 3.30306968e-05  1.80000000e+00  8.58789833e-01  6.32853563e-01  6.82349872e-01  4.23406166e-03 -4.85063260e-04 
 3.30506968e-05  1.80000000e+00  9.01600363e-01  6.32484426e-01  6.82885077e-01  4.25636778e-03 -4.76922630e-04 
 3.30706968e-05  1.80000000e+00  9.42819489e-01  6.32174849e-01  6.83311954e-01  4.27526432e-03 -4.77207184e-04 
